trade_week,操作,ETF名称,ts_code,板块,上周权重(%),本周权重(%),Δ权重(pp),Gate,Regime_csi
2021-10-29,🔴 SELL,新能源车ETF,515030.SH,新能源,7.42,0.0,-7.42,RISK-ON,OFF
2021-10-29,🟡 REBAL,食品ETF,515170.SH,大消费,14.85,7.4,-7.44,RISK-ON,OFF
2021-10-29,🟡 REBAL,AI_ETF,515980.SH,AI数字,7.42,7.4,-0.02,RISK-ON,OFF
2021-11-05,🔴 SELL,光伏ETF,159857.SZ,新能源,7.4,0.0,-7.4,RISK-ON,OFF
2021-11-05,🔴 SELL,畜牧ETF,159867.SZ,农业,7.4,0.0,-7.4,RISK-ON,OFF
2021-11-05,🟢 BUY,半导体ETF,512480.SH,半导体芯片,0.0,7.41,7.41,RISK-ON,OFF
2021-11-05,🔴 SELL,食品ETF,515170.SH,大消费,7.4,0.0,-7.4,RISK-ON,OFF
2021-11-05,🟢 BUY,通信ETF,515880.SH,通信光模块,0.0,14.82,14.82,RISK-ON,OFF
2021-11-12,🔴 SELL,电池ETF,159755.SZ,新能源,14.82,0.0,-14.82,RISK-ON,OFF
2021-11-12,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,14.98,14.98,RISK-ON,OFF
2021-11-12,🟡 REBAL,游戏ETF,159869.SZ,AI数字,7.41,7.49,0.08,RISK-ON,OFF
2021-11-12,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,7.41,7.49,0.08,RISK-ON,OFF
2021-11-12,🟡 REBAL,军工ETF,512660.SH,高端制造,7.41,7.49,0.08,RISK-ON,OFF
2021-11-12,🟡 REBAL,通信ETF,515880.SH,通信光模块,14.82,14.98,0.16,RISK-ON,OFF
2021-11-12,🟡 REBAL,AI_ETF,515980.SH,AI数字,7.41,7.49,0.08,RISK-ON,OFF
2021-11-19,🟡 REBAL,畜牧ETF,159867.SZ,农业,14.98,15.56,0.58,RISK-ON,OFF
2021-11-19,🟡 REBAL,游戏ETF,159869.SZ,AI数字,7.49,15.56,8.07,RISK-ON,OFF
2021-11-19,🔴 SELL,半导体ETF,512480.SH,半导体芯片,7.49,0.0,-7.49,RISK-ON,OFF
2021-11-19,🟡 REBAL,军工ETF,512660.SH,高端制造,7.49,7.78,0.29,RISK-ON,OFF
2021-11-19,🟡 REBAL,通信ETF,515880.SH,通信光模块,14.98,15.56,0.58,RISK-ON,OFF
2021-11-19,🟡 REBAL,AI_ETF,515980.SH,AI数字,7.49,7.78,0.29,RISK-ON,OFF
2021-11-26,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,7.52,7.52,RISK-ON,OFF
2021-11-26,🔴 SELL,畜牧ETF,159867.SZ,农业,15.56,0.0,-15.56,RISK-ON,OFF
2021-11-26,🟡 REBAL,游戏ETF,159869.SZ,AI数字,15.56,15.05,-0.51,RISK-ON,OFF
2021-11-26,🟢 BUY,半导体ETF,512480.SH,半导体芯片,0.0,7.52,7.52,RISK-ON,OFF
2021-11-26,🟡 REBAL,军工ETF,512660.SH,高端制造,7.78,7.52,-0.26,RISK-ON,OFF
2021-11-26,🟡 REBAL,通信ETF,515880.SH,通信光模块,15.56,15.05,-0.51,RISK-ON,OFF
2021-11-26,🟡 REBAL,AI_ETF,515980.SH,AI数字,7.78,7.52,-0.26,RISK-ON,OFF
2021-12-03,🔴 SELL,游戏ETF,159869.SZ,AI数字,15.05,0.0,-15.05,RISK-ON,OFF
2021-12-03,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,15.05,15.05,RISK-ON,OFF
2021-12-03,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,7.52,7.52,RISK-ON,OFF
2021-12-03,🔴 SELL,AI_ETF,515980.SH,AI数字,7.52,0.0,-7.52,RISK-ON,OFF
2021-12-10,🟡 REBAL,稀土ETF,159713.SZ,周期资源,7.52,14.99,7.47,RISK-ON,OFF
2021-12-10,🟢 BUY,医疗器械ETF,159883.SZ,医疗,0.0,7.5,7.5,RISK-ON,OFF
2021-12-10,🟡 REBAL,房地产ETF,512200.SH,地产链,15.05,7.5,-7.55,RISK-ON,OFF
2021-12-10,🔴 SELL,半导体ETF,512480.SH,半导体芯片,7.52,0.0,-7.52,RISK-ON,OFF
2021-12-10,🔴 SELL,军工ETF,512660.SH,高端制造,7.52,0.0,-7.52,RISK-ON,OFF
2021-12-10,🟢 BUY,酒ETF,512690.SH,大消费,0.0,14.99,14.99,RISK-ON,OFF
2021-12-10,🟢 BUY,食品ETF,515170.SH,大消费,0.0,7.5,7.5,RISK-ON,OFF
2021-12-10,🟡 REBAL,钢铁ETF,515210.SH,周期资源,7.52,7.5,-0.03,RISK-ON,OFF
2021-12-10,🔴 SELL,通信ETF,515880.SH,通信光模块,15.05,0.0,-15.05,RISK-ON,OFF
2021-12-17,🟡 REBAL,稀土ETF,159713.SZ,周期资源,14.99,7.3,-7.69,RISK-ON,OFF
2021-12-17,🟢 BUY,游戏ETF,159869.SZ,AI数字,0.0,7.3,7.3,RISK-ON,OFF
2021-12-17,🔴 SELL,医疗器械ETF,159883.SZ,医疗,7.5,0.0,-7.5,RISK-ON,OFF
2021-12-17,🔴 SELL,房地产ETF,512200.SH,地产链,7.5,0.0,-7.5,RISK-ON,OFF
2021-12-17,🟡 REBAL,酒ETF,512690.SH,大消费,14.99,7.3,-7.69,RISK-ON,OFF
2021-12-17,🟢 BUY,证券ETF,512880.SH,大金融,0.0,7.3,7.3,RISK-ON,OFF
2021-12-17,🔴 SELL,食品ETF,515170.SH,大消费,7.5,0.0,-7.5,RISK-ON,OFF
2021-12-17,🟡 REBAL,钢铁ETF,515210.SH,周期资源,7.5,7.3,-0.2,RISK-ON,OFF
2021-12-17,🟢 BUY,煤炭ETF,515220.SH,周期资源,0.0,14.59,14.59,RISK-ON,OFF
2021-12-17,🟢 BUY,通信ETF,515880.SH,通信光模块,0.0,7.3,7.3,RISK-ON,OFF
2021-12-24,🔴 SELL,稀土ETF,159713.SZ,周期资源,7.3,0.0,-7.3,RISK-ON,OFF
2021-12-24,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,14.44,14.44,RISK-ON,OFF
2021-12-24,🟡 REBAL,游戏ETF,159869.SZ,AI数字,7.3,14.44,7.15,RISK-ON,OFF
2021-12-24,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,7.22,7.22,RISK-ON,OFF
2021-12-24,🟡 REBAL,酒ETF,512690.SH,大消费,7.3,7.22,-0.08,RISK-ON,OFF
2021-12-24,🔴 SELL,证券ETF,512880.SH,大金融,7.3,0.0,-7.3,RISK-ON,OFF
2021-12-24,🟢 BUY,食品ETF,515170.SH,大消费,0.0,7.22,7.22,RISK-ON,OFF
2021-12-24,🔴 SELL,钢铁ETF,515210.SH,周期资源,7.3,0.0,-7.3,RISK-ON,OFF
2021-12-24,🟡 REBAL,煤炭ETF,515220.SH,周期资源,14.59,7.22,-7.37,RISK-ON,OFF
2021-12-24,🔴 SELL,通信ETF,515880.SH,通信光模块,7.3,0.0,-7.3,RISK-ON,OFF
2021-12-31,🟡 REBAL,畜牧ETF,159867.SZ,农业,14.44,14.6,0.16,RISK-ON,OFF
2021-12-31,🟡 REBAL,游戏ETF,159869.SZ,AI数字,14.44,14.6,0.16,RISK-ON,OFF
2021-12-31,🟢 BUY,有色ETF,159980.SZ,周期资源,0.0,7.3,7.3,RISK-ON,OFF
2021-12-31,🟡 REBAL,房地产ETF,512200.SH,地产链,7.22,14.6,7.38,RISK-ON,OFF
2021-12-31,🔴 SELL,酒ETF,512690.SH,大消费,7.22,0.0,-7.22,RISK-ON,OFF
2021-12-31,🔴 SELL,食品ETF,515170.SH,大消费,7.22,0.0,-7.22,RISK-ON,OFF
2021-12-31,🔴 SELL,煤炭ETF,515220.SH,周期资源,7.22,0.0,-7.22,RISK-ON,OFF
2021-12-31,🟢 BUY,通信ETF,515880.SH,通信光模块,0.0,7.3,7.3,RISK-ON,OFF
2022-01-07,🟡 REBAL,畜牧ETF,159867.SZ,农业,14.6,15.41,0.81,RISK-ON,OFF
2022-01-07,🟡 REBAL,游戏ETF,159869.SZ,AI数字,14.6,15.41,0.81,RISK-ON,OFF
2022-01-07,🟡 REBAL,有色ETF,159980.SZ,周期资源,7.3,7.7,0.4,RISK-ON,OFF
2022-01-07,🟡 REBAL,房地产ETF,512200.SH,地产链,14.6,7.7,-6.9,RISK-ON,OFF
2022-01-07,🟢 BUY,红利ETF,515080.SH,红利,0.0,15.41,15.41,RISK-ON,OFF
2022-01-07,🔴 SELL,通信ETF,515880.SH,通信光模块,7.3,0.0,-7.3,RISK-ON,OFF
2022-01-14,🔴 SELL,畜牧ETF,159867.SZ,农业,15.41,0.0,-15.41,RISK-OFF,OFF
2022-01-14,🔴 SELL,游戏ETF,159869.SZ,AI数字,15.41,0.0,-15.41,RISK-OFF,OFF
2022-01-14,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,61.07,61.07,RISK-OFF,OFF
2022-01-14,🔴 SELL,有色ETF,159980.SZ,周期资源,7.7,0.0,-7.7,RISK-OFF,OFF
2022-01-14,🔴 SELL,房地产ETF,512200.SH,地产链,7.7,0.0,-7.7,RISK-OFF,OFF
2022-01-14,🔴 SELL,红利ETF,515080.SH,红利,15.41,0.0,-15.41,RISK-OFF,OFF
2022-01-21,🟡 REBAL,黄金ETF,159934.SZ,周期资源,61.07,67.34,6.27,RISK-OFF,OFF
2022-01-28,🟡 REBAL,黄金ETF,159934.SZ,周期资源,67.34,66.19,-1.14,RISK-OFF,OFF
2022-02-18,🟡 REBAL,黄金ETF,159934.SZ,周期资源,66.19,65.0,-1.2,RISK-OFF,OFF
2022-02-25,🟡 REBAL,黄金ETF,159934.SZ,周期资源,65.0,66.86,1.87,RISK-OFF,OFF
2022-03-04,🟡 REBAL,黄金ETF,159934.SZ,周期资源,66.86,76.52,9.65,RISK-OFF,ON
2022-03-11,🟡 REBAL,黄金ETF,159934.SZ,周期资源,76.52,76.75,0.23,RISK-OFF,ON
2022-03-18,🟡 REBAL,黄金ETF,159934.SZ,周期资源,76.75,90.48,13.73,RISK-OFF,ON
2022-03-25,🟡 REBAL,黄金ETF,159934.SZ,周期资源,90.48,96.49,6.01,RISK-OFF,ON
2022-04-01,🟡 REBAL,黄金ETF,159934.SZ,周期资源,96.49,97.32,0.83,RISK-OFF,ON
2022-04-08,🟡 REBAL,黄金ETF,159934.SZ,周期资源,97.32,98.41,1.09,RISK-OFF,ON
2022-04-15,🟡 REBAL,黄金ETF,159934.SZ,周期资源,98.41,96.29,-2.12,RISK-OFF,ON
2022-04-22,🟡 REBAL,黄金ETF,159934.SZ,周期资源,96.29,98.11,1.81,RISK-OFF,ON
2022-04-29,🟡 REBAL,黄金ETF,159934.SZ,周期资源,98.11,97.97,-0.14,RISK-OFF,ON
2022-05-06,🟡 REBAL,黄金ETF,159934.SZ,周期资源,97.97,97.64,-0.33,RISK-OFF,ON
2022-05-13,🟡 REBAL,黄金ETF,159934.SZ,周期资源,97.64,97.45,-0.19,RISK-OFF,ON
2022-05-20,🟡 REBAL,黄金ETF,159934.SZ,周期资源,97.45,100.0,2.55,RISK-OFF,ON
2023-01-20,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,25.0,25.0,RISK-ON,OFF
2023-01-20,🟢 BUY,云计算ETF,159890.SZ,AI数字,0.0,12.5,12.5,RISK-ON,OFF
2023-01-20,🔴 SELL,黄金ETF,159934.SZ,周期资源,100.0,0.0,-100.0,RISK-ON,OFF
2023-01-20,🟢 BUY,创新药ETF,159992.SZ,医疗,0.0,12.5,12.5,RISK-ON,OFF
2023-01-20,🟢 BUY,半导体ETF,512480.SH,半导体芯片,0.0,12.5,12.5,RISK-ON,OFF
2023-01-20,🟢 BUY,软件ETF,515230.SH,AI数字,0.0,25.0,25.0,RISK-ON,OFF
2023-01-20,🟢 BUY,AI_ETF,515980.SH,AI数字,0.0,12.5,12.5,RISK-ON,OFF
2023-02-03,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,12.5,12.5,RISK-ON,OFF
2023-02-03,🔴 SELL,光伏ETF,159857.SZ,新能源,25.0,0.0,-25.0,RISK-ON,OFF
2023-02-03,🔴 SELL,创新药ETF,159992.SZ,医疗,12.5,0.0,-12.5,RISK-ON,OFF
2023-02-03,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,25.0,25.0,RISK-ON,OFF
2023-02-10,🔴 SELL,电池ETF,159755.SZ,新能源,12.5,0.0,-12.5,RISK-ON,OFF
2023-02-10,🟢 BUY,游戏ETF,159869.SZ,AI数字,0.0,25.0,25.0,RISK-ON,OFF
2023-02-10,🔴 SELL,软件ETF,515230.SH,AI数字,25.0,0.0,-25.0,RISK-ON,OFF
2023-02-10,🟢 BUY,通信ETF,515880.SH,通信光模块,0.0,12.5,12.5,RISK-ON,OFF
2023-02-24,🔴 SELL,半导体ETF,512480.SH,半导体芯片,12.5,0.0,-12.5,RISK-ON,OFF
2023-02-24,🟢 BUY,红利ETF,515080.SH,红利,0.0,12.5,12.5,RISK-ON,OFF
2023-02-24,🟡 REBAL,通信ETF,515880.SH,通信光模块,12.5,25.0,12.5,RISK-ON,OFF
2023-02-24,🔴 SELL,AI_ETF,515980.SH,AI数字,12.5,0.0,-12.5,RISK-ON,OFF
2023-03-03,🟢 BUY,AI_ETF,515980.SH,AI数字,0.0,12.5,12.5,RISK-ON,OFF
2023-03-03,🟢 BUY,家电ETF,561120.SH,大消费,0.0,12.5,12.5,RISK-ON,OFF
2023-03-03,🔴 SELL,机器人ETF,562500.SH,高端制造,25.0,0.0,-25.0,RISK-ON,OFF
2023-03-10,🔴 SELL,游戏ETF,159869.SZ,AI数字,25.0,0.0,-25.0,RISK-OFF,OFF
2023-03-10,🔴 SELL,云计算ETF,159890.SZ,AI数字,12.5,0.0,-12.5,RISK-OFF,OFF
2023-03-10,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,100.0,100.0,RISK-OFF,OFF
2023-03-10,🔴 SELL,红利ETF,515080.SH,红利,12.5,0.0,-12.5,RISK-OFF,OFF
2023-03-10,🔴 SELL,通信ETF,515880.SH,通信光模块,25.0,0.0,-25.0,RISK-OFF,OFF
2023-03-10,🔴 SELL,AI_ETF,515980.SH,AI数字,12.5,0.0,-12.5,RISK-OFF,OFF
2023-03-10,🔴 SELL,家电ETF,561120.SH,大消费,12.5,0.0,-12.5,RISK-OFF,OFF
2023-03-24,🟢 BUY,游戏ETF,159869.SZ,AI数字,0.0,25.0,25.0,RISK-ON,OFF
2023-03-24,🟢 BUY,云计算ETF,159890.SZ,AI数字,0.0,12.5,12.5,RISK-ON,OFF
2023-03-24,🔴 SELL,黄金ETF,159934.SZ,周期资源,100.0,0.0,-100.0,RISK-ON,OFF
2023-03-24,🟢 BUY,半导体ETF,512480.SH,半导体芯片,0.0,12.5,12.5,RISK-ON,OFF
2023-03-24,🟢 BUY,通信ETF,515880.SH,通信光模块,0.0,25.0,25.0,RISK-ON,OFF
2023-03-24,🟢 BUY,AI_ETF,515980.SH,AI数字,0.0,12.5,12.5,RISK-ON,OFF
2023-03-24,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,12.5,12.5,RISK-ON,OFF
2023-03-31,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,12.5,12.5,RISK-ON,OFF
2023-03-31,🟢 BUY,软件ETF,515230.SH,AI数字,0.0,12.5,12.5,RISK-ON,OFF
2023-03-31,🟡 REBAL,通信ETF,515880.SH,通信光模块,25.0,12.5,-12.5,RISK-ON,OFF
2023-03-31,🔴 SELL,机器人ETF,562500.SH,高端制造,12.5,0.0,-12.5,RISK-ON,OFF
2023-04-07,🟡 REBAL,畜牧ETF,159867.SZ,农业,12.5,9.5,-3.0,RISK-ON,OFF
2023-04-07,🟡 REBAL,游戏ETF,159869.SZ,AI数字,25.0,19.0,-6.0,RISK-ON,OFF
2023-04-07,🟡 REBAL,云计算ETF,159890.SZ,AI数字,12.5,9.5,-3.0,RISK-ON,OFF
2023-04-07,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,12.5,9.5,-3.0,RISK-ON,OFF
2023-04-07,🟡 REBAL,软件ETF,515230.SH,AI数字,12.5,9.5,-3.0,RISK-ON,OFF
2023-04-07,🟡 REBAL,通信ETF,515880.SH,通信光模块,12.5,9.5,-3.0,RISK-ON,OFF
2023-04-07,🟡 REBAL,AI_ETF,515980.SH,AI数字,12.5,9.5,-3.0,RISK-ON,OFF
2023-04-14,🟢 BUY,消费电子ETF,159779.SZ,AI数字,0.0,8.88,8.88,RISK-ON,OFF
2023-04-14,🔴 SELL,畜牧ETF,159867.SZ,农业,9.5,0.0,-9.5,RISK-ON,OFF
2023-04-14,🟡 REBAL,游戏ETF,159869.SZ,AI数字,19.0,17.77,-1.23,RISK-ON,OFF
2023-04-14,🟡 REBAL,云计算ETF,159890.SZ,AI数字,9.5,8.88,-0.62,RISK-ON,OFF
2023-04-14,🟢 BUY,创新药ETF,159992.SZ,医疗,0.0,8.88,8.88,RISK-ON,OFF
2023-04-14,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,9.5,8.88,-0.62,RISK-ON,OFF
2023-04-14,🔴 SELL,软件ETF,515230.SH,AI数字,9.5,0.0,-9.5,RISK-ON,OFF
2023-04-14,🟡 REBAL,通信ETF,515880.SH,通信光模块,9.5,8.88,-0.62,RISK-ON,OFF
2023-04-14,🟡 REBAL,AI_ETF,515980.SH,AI数字,9.5,8.88,-0.62,RISK-ON,OFF
2023-04-21,🔴 SELL,消费电子ETF,159779.SZ,AI数字,8.88,0.0,-8.88,RISK-ON,OFF
2023-04-21,🟡 REBAL,游戏ETF,159869.SZ,AI数字,17.77,17.19,-0.58,RISK-ON,OFF
2023-04-21,🟡 REBAL,云计算ETF,159890.SZ,AI数字,8.88,8.59,-0.29,RISK-ON,OFF
2023-04-21,🔴 SELL,创新药ETF,159992.SZ,医疗,8.88,0.0,-8.88,RISK-ON,OFF
2023-04-21,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,8.88,8.59,-0.29,RISK-ON,OFF
2023-04-21,🟢 BUY,红利ETF,515080.SH,红利,0.0,17.19,17.19,RISK-ON,OFF
2023-04-21,🟡 REBAL,通信ETF,515880.SH,通信光模块,8.88,8.59,-0.29,RISK-ON,OFF
2023-04-21,🔴 SELL,AI_ETF,515980.SH,AI数字,8.88,0.0,-8.88,RISK-ON,OFF
2023-04-21,🟢 BUY,家电ETF,561120.SH,大消费,0.0,8.59,8.59,RISK-ON,OFF
2023-04-28,🟡 REBAL,游戏ETF,159869.SZ,AI数字,17.19,17.29,0.1,RISK-ON,OFF
2023-04-28,🔴 SELL,云计算ETF,159890.SZ,AI数字,8.59,0.0,-8.59,RISK-ON,OFF
2023-04-28,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,8.65,8.65,RISK-ON,OFF
2023-04-28,🔴 SELL,半导体ETF,512480.SH,半导体芯片,8.59,0.0,-8.59,RISK-ON,OFF
2023-04-28,🟢 BUY,银行ETF,512800.SH,大金融,0.0,17.29,17.29,RISK-ON,OFF
2023-04-28,🟡 REBAL,红利ETF,515080.SH,红利,17.19,17.29,0.1,RISK-ON,OFF
2023-04-28,🟡 REBAL,通信ETF,515880.SH,通信光模块,8.59,8.65,0.05,RISK-ON,OFF
2023-04-28,🔴 SELL,家电ETF,561120.SH,大消费,8.59,0.0,-8.59,RISK-ON,OFF
2023-05-05,🔴 SELL,游戏ETF,159869.SZ,AI数字,17.29,0.0,-17.29,RISK-OFF,OFF
2023-05-05,🔴 SELL,非银ETF,159892.SZ,大金融,8.65,0.0,-8.65,RISK-OFF,OFF
2023-05-05,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,69.15,69.15,RISK-OFF,OFF
2023-05-05,🔴 SELL,银行ETF,512800.SH,大金融,17.29,0.0,-17.29,RISK-OFF,OFF
2023-05-05,🔴 SELL,红利ETF,515080.SH,红利,17.29,0.0,-17.29,RISK-OFF,OFF
2023-05-05,🔴 SELL,通信ETF,515880.SH,通信光模块,8.65,0.0,-8.65,RISK-OFF,OFF
2023-05-12,🟡 REBAL,黄金ETF,159934.SZ,周期资源,69.15,68.68,-0.47,RISK-OFF,OFF
2023-05-19,🟡 REBAL,黄金ETF,159934.SZ,周期资源,68.68,70.21,1.52,RISK-OFF,OFF
2023-05-26,🟡 REBAL,黄金ETF,159934.SZ,周期资源,70.21,70.02,-0.18,RISK-OFF,OFF
2023-06-02,🟡 REBAL,黄金ETF,159934.SZ,周期资源,70.02,69.87,-0.15,RISK-OFF,OFF
2023-06-09,🟡 REBAL,黄金ETF,159934.SZ,周期资源,69.87,69.8,-0.07,RISK-OFF,OFF
2023-06-16,🟢 BUY,云计算ETF,159890.SZ,AI数字,0.0,17.69,17.69,RISK-ON,OFF
2023-06-16,🔴 SELL,黄金ETF,159934.SZ,周期资源,69.8,0.0,-69.8,RISK-ON,OFF
2023-06-16,🟢 BUY,软件ETF,515230.SH,AI数字,0.0,8.84,8.84,RISK-ON,OFF
2023-06-16,🟢 BUY,通信ETF,515880.SH,通信光模块,0.0,17.69,17.69,RISK-ON,OFF
2023-06-16,🟢 BUY,AI_ETF,515980.SH,AI数字,0.0,8.84,8.84,RISK-ON,OFF
2023-06-16,🟢 BUY,建材ETF,516750.SH,地产链,0.0,8.84,8.84,RISK-ON,OFF
2023-06-16,🟢 BUY,家电ETF,561120.SH,大消费,0.0,8.84,8.84,RISK-ON,OFF
2023-06-21,🔴 SELL,云计算ETF,159890.SZ,AI数字,17.69,0.0,-17.69,RISK-OFF,OFF
2023-06-21,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,70.91,70.91,RISK-OFF,OFF
2023-06-21,🔴 SELL,软件ETF,515230.SH,AI数字,8.84,0.0,-8.84,RISK-OFF,OFF
2023-06-21,🔴 SELL,通信ETF,515880.SH,通信光模块,17.69,0.0,-17.69,RISK-OFF,OFF
2023-06-21,🔴 SELL,AI_ETF,515980.SH,AI数字,8.84,0.0,-8.84,RISK-OFF,OFF
2023-06-21,🔴 SELL,建材ETF,516750.SH,地产链,8.84,0.0,-8.84,RISK-OFF,OFF
2023-06-21,🔴 SELL,家电ETF,561120.SH,大消费,8.84,0.0,-8.84,RISK-OFF,OFF
2023-06-30,🟡 REBAL,黄金ETF,159934.SZ,周期资源,70.91,70.81,-0.11,RISK-OFF,OFF
2023-07-07,🟡 REBAL,黄金ETF,159934.SZ,周期资源,70.81,70.75,-0.06,RISK-OFF,ON
2023-07-14,🟡 REBAL,黄金ETF,159934.SZ,周期资源,70.75,70.94,0.19,RISK-OFF,ON
2023-07-21,🟡 REBAL,黄金ETF,159934.SZ,周期资源,70.94,70.89,-0.05,RISK-OFF,ON
2023-07-28,🔴 SELL,黄金ETF,159934.SZ,周期资源,70.89,0.0,-70.89,RISK-ON,ON
2023-07-28,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,17.66,17.66,RISK-ON,ON
2023-07-28,🟢 BUY,酒ETF,512690.SH,大消费,0.0,8.83,8.83,RISK-ON,ON
2023-07-28,🟢 BUY,证券ETF,512880.SH,大金融,0.0,8.83,8.83,RISK-ON,ON
2023-07-28,🟢 BUY,红利ETF,515080.SH,红利,0.0,8.83,8.83,RISK-ON,ON
2023-07-28,🟢 BUY,食品ETF,515170.SH,大消费,0.0,8.83,8.83,RISK-ON,ON
2023-07-28,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,8.83,8.83,RISK-ON,ON
2023-07-28,🟢 BUY,建材ETF,516750.SH,地产链,0.0,8.83,8.83,RISK-ON,ON
2023-08-04,🟡 REBAL,房地产ETF,512200.SH,地产链,17.66,17.65,-0.02,RISK-ON,ON
2023-08-11,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,65.98,65.98,RISK-OFF,ON
2023-08-11,🔴 SELL,房地产ETF,512200.SH,地产链,17.65,0.0,-17.65,RISK-OFF,ON
2023-08-11,🔴 SELL,酒ETF,512690.SH,大消费,8.82,0.0,-8.82,RISK-OFF,ON
2023-08-11,🔴 SELL,证券ETF,512880.SH,大金融,8.82,0.0,-8.82,RISK-OFF,ON
2023-08-11,🔴 SELL,红利ETF,515080.SH,红利,8.82,0.0,-8.82,RISK-OFF,ON
2023-08-11,🔴 SELL,食品ETF,515170.SH,大消费,8.82,0.0,-8.82,RISK-OFF,ON
2023-08-11,🔴 SELL,钢铁ETF,515210.SH,周期资源,8.82,0.0,-8.82,RISK-OFF,ON
2023-08-11,🔴 SELL,建材ETF,516750.SH,地产链,8.82,0.0,-8.82,RISK-OFF,ON
2023-08-18,🟡 REBAL,黄金ETF,159934.SZ,周期资源,65.98,67.35,1.37,RISK-OFF,ON
2023-08-25,🟡 REBAL,黄金ETF,159934.SZ,周期资源,67.35,67.54,0.19,RISK-OFF,ON
2023-09-01,🟡 REBAL,黄金ETF,159934.SZ,周期资源,67.54,69.29,1.75,RISK-OFF,OFF
2023-09-08,🟡 REBAL,黄金ETF,159934.SZ,周期资源,69.29,72.87,3.58,RISK-OFF,OFF
2023-09-15,🟡 REBAL,黄金ETF,159934.SZ,周期资源,72.87,75.51,2.64,RISK-OFF,OFF
2023-09-22,🟡 REBAL,黄金ETF,159934.SZ,周期资源,75.51,76.07,0.55,RISK-OFF,OFF
2023-09-28,🟡 REBAL,黄金ETF,159934.SZ,周期资源,76.07,73.7,-2.36,RISK-OFF,OFF
2023-10-13,🟡 REBAL,黄金ETF,159934.SZ,周期资源,73.7,100.0,26.3,RISK-OFF,OFF
2024-04-03,🟡 REBAL,黄金ETF,159934.SZ,周期资源,100.0,98.87,-1.13,RISK-OFF,ON
2024-04-12,🟡 REBAL,黄金ETF,159934.SZ,周期资源,98.87,93.75,-5.12,RISK-OFF,ON
2024-04-19,🟡 REBAL,黄金ETF,159934.SZ,周期资源,93.75,94.01,0.26,RISK-OFF,OFF
2024-04-26,🟡 REBAL,黄金ETF,159934.SZ,周期资源,94.01,95.43,1.42,RISK-OFF,OFF
2024-04-30,🟡 REBAL,黄金ETF,159934.SZ,周期资源,95.43,94.48,-0.95,RISK-OFF,OFF
2024-05-10,🟡 REBAL,黄金ETF,159934.SZ,周期资源,94.48,93.96,-0.53,RISK-OFF,OFF
2024-05-17,🟡 REBAL,黄金ETF,159934.SZ,周期资源,93.96,96.11,2.16,RISK-OFF,OFF
2024-05-24,🟡 REBAL,黄金ETF,159934.SZ,周期资源,96.11,92.35,-3.77,RISK-OFF,OFF
2024-05-31,🟡 REBAL,黄金ETF,159934.SZ,周期资源,92.35,95.42,3.07,RISK-OFF,OFF
2024-06-07,🟡 REBAL,黄金ETF,159934.SZ,周期资源,95.42,96.2,0.78,RISK-OFF,OFF
2024-06-14,🟡 REBAL,黄金ETF,159934.SZ,周期资源,96.2,91.09,-5.11,RISK-OFF,OFF
2024-06-21,🟡 REBAL,黄金ETF,159934.SZ,周期资源,91.09,90.16,-0.93,RISK-OFF,OFF
2024-06-28,🟡 REBAL,黄金ETF,159934.SZ,周期资源,90.16,88.02,-2.15,RISK-OFF,OFF
2024-07-05,🟡 REBAL,黄金ETF,159934.SZ,周期资源,88.02,87.59,-0.42,RISK-OFF,OFF
2024-07-12,🟡 REBAL,黄金ETF,159934.SZ,周期资源,87.59,87.4,-0.2,RISK-OFF,OFF
2024-07-19,🟡 REBAL,黄金ETF,159934.SZ,周期资源,87.4,87.26,-0.13,RISK-OFF,OFF
2024-07-26,🟡 REBAL,黄金ETF,159934.SZ,周期资源,87.26,85.82,-1.44,RISK-OFF,OFF
2024-08-02,🟡 REBAL,黄金ETF,159934.SZ,周期资源,85.82,84.12,-1.7,RISK-OFF,ON
2024-08-09,🟡 REBAL,黄金ETF,159934.SZ,周期资源,84.12,81.56,-2.56,RISK-OFF,ON
