trade_week,ETF名称,ts_code,板块,权重(%),Gate,Regime_csi,scale
2020-10-16,煤炭ETF,515220.SH,周期资源,6.87,RISK-ON,ON,0.5493
2020-10-23,酒ETF,512690.SH,大消费,13.23,RISK-ON,ON,0.529
2020-10-23,新能源车ETF,515030.SH,新能源,13.23,RISK-ON,ON,0.529
2020-10-23,银行ETF,512800.SH,大金融,13.23,RISK-ON,ON,0.529
2020-10-23,有色ETF,159980.SZ,周期资源,6.61,RISK-ON,ON,0.529
2020-10-23,红利ETF,515080.SH,红利,6.61,RISK-ON,ON,0.529
2020-10-30,医药ETF,512010.SH,医疗,13.23,RISK-ON,ON,0.5292
2020-10-30,酒ETF,512690.SH,大消费,13.23,RISK-ON,ON,0.5292
2020-10-30,新能源车ETF,515030.SH,新能源,13.23,RISK-ON,ON,0.5292
2020-10-30,红利ETF,515080.SH,红利,13.23,RISK-ON,ON,0.5292
2020-11-06,酒ETF,512690.SH,大消费,13.04,RISK-ON,ON,0.5214
2020-11-06,红利ETF,515080.SH,红利,13.04,RISK-ON,ON,0.5214
2020-11-06,新能源车ETF,515030.SH,新能源,13.04,RISK-ON,ON,0.5214
2020-11-06,半导体ETF,512480.SH,半导体芯片,6.52,RISK-ON,ON,0.5214
2020-11-06,钢铁ETF,515210.SH,周期资源,6.52,RISK-ON,ON,0.5214
2020-11-13,酒ETF,512690.SH,大消费,13.06,RISK-ON,ON,0.5223
2020-11-13,红利ETF,515080.SH,红利,13.06,RISK-ON,ON,0.5223
2020-11-13,新能源车ETF,515030.SH,新能源,13.06,RISK-ON,ON,0.5223
2020-11-13,半导体ETF,512480.SH,半导体芯片,6.53,RISK-ON,ON,0.5223
2020-11-13,钢铁ETF,515210.SH,周期资源,6.53,RISK-ON,ON,0.5223
2020-11-20,酒ETF,512690.SH,大消费,13.69,RISK-ON,ON,0.5477
2020-11-20,红利ETF,515080.SH,红利,13.69,RISK-ON,ON,0.5477
2020-11-20,半导体ETF,512480.SH,半导体芯片,6.85,RISK-ON,ON,0.5477
2020-11-20,新能源车ETF,515030.SH,新能源,6.85,RISK-ON,ON,0.5477
2020-11-20,钢铁ETF,515210.SH,周期资源,6.85,RISK-ON,ON,0.5477
2020-11-20,煤炭ETF,515220.SH,周期资源,6.85,RISK-ON,ON,0.5477
2020-11-27,红利ETF,515080.SH,红利,13.66,RISK-ON,ON,0.5462
2020-11-27,军工ETF,512660.SH,高端制造,6.83,RISK-ON,ON,0.5462
2020-11-27,有色ETF,159980.SZ,周期资源,6.83,RISK-ON,ON,0.5462
2020-11-27,酒ETF,512690.SH,大消费,6.83,RISK-ON,ON,0.5462
2020-11-27,新能源车ETF,515030.SH,新能源,6.83,RISK-ON,ON,0.5462
2020-11-27,钢铁ETF,515210.SH,周期资源,6.83,RISK-ON,ON,0.5462
2020-11-27,煤炭ETF,515220.SH,周期资源,6.83,RISK-ON,ON,0.5462
2020-12-04,红利ETF,515080.SH,红利,13.75,RISK-ON,ON,0.5501
2020-12-04,酒ETF,512690.SH,大消费,13.75,RISK-ON,ON,0.5501
2020-12-04,军工ETF,512660.SH,高端制造,6.88,RISK-ON,ON,0.5501
2020-12-04,有色ETF,159980.SZ,周期资源,6.88,RISK-ON,ON,0.5501
2020-12-04,银行ETF,512800.SH,大金融,6.88,RISK-ON,ON,0.5501
2020-12-04,煤炭ETF,515220.SH,周期资源,6.88,RISK-ON,ON,0.5501
2020-12-11,酒ETF,512690.SH,大消费,13.68,RISK-ON,OFF,0.5471
2020-12-11,煤炭ETF,515220.SH,周期资源,13.68,RISK-ON,OFF,0.5471
2020-12-11,银行ETF,512800.SH,大金融,13.68,RISK-ON,OFF,0.5471
2020-12-11,有色ETF,159980.SZ,周期资源,6.84,RISK-ON,OFF,0.5471
2020-12-11,军工ETF,512660.SH,高端制造,6.84,RISK-ON,OFF,0.5471
2020-12-18,有色ETF,159980.SZ,周期资源,13.87,RISK-ON,OFF,0.5548
2020-12-18,医药ETF,512010.SH,医疗,13.87,RISK-ON,OFF,0.5548
2020-12-18,酒ETF,512690.SH,大消费,13.87,RISK-ON,OFF,0.5548
2020-12-18,新能源车ETF,515030.SH,新能源,13.87,RISK-ON,OFF,0.5548
2020-12-25,医药ETF,512010.SH,医疗,13.85,RISK-ON,OFF,0.5541
2020-12-25,新能源车ETF,515030.SH,新能源,13.85,RISK-ON,OFF,0.5541
2020-12-25,酒ETF,512690.SH,大消费,13.85,RISK-ON,OFF,0.5541
2020-12-25,创新药ETF,159992.SZ,医疗,6.93,RISK-ON,OFF,0.5541
2020-12-25,军工ETF,512660.SH,高端制造,6.93,RISK-ON,OFF,0.5541
2020-12-31,医药ETF,512010.SH,医疗,13.81,RISK-ON,OFF,0.5522
2020-12-31,新能源车ETF,515030.SH,新能源,13.81,RISK-ON,OFF,0.5522
2020-12-31,酒ETF,512690.SH,大消费,13.81,RISK-ON,OFF,0.5522
2020-12-31,创新药ETF,159992.SZ,医疗,6.9,RISK-ON,OFF,0.5522
2020-12-31,军工ETF,512660.SH,高端制造,6.9,RISK-ON,OFF,0.5522
2021-01-08,医药ETF,512010.SH,医疗,14.33,RISK-ON,OFF,0.5732
2021-01-08,军工ETF,512660.SH,高端制造,14.33,RISK-ON,OFF,0.5732
2021-01-08,酒ETF,512690.SH,大消费,14.33,RISK-ON,OFF,0.5732
2021-01-08,新能源车ETF,515030.SH,新能源,14.33,RISK-ON,OFF,0.5732
2021-01-15,军工ETF,512660.SH,高端制造,14.15,RISK-ON,OFF,0.566
2021-01-15,AI_ETF,515980.SH,AI数字,14.15,RISK-ON,OFF,0.566
2021-01-15,新能源车ETF,515030.SH,新能源,14.15,RISK-ON,OFF,0.566
2021-01-15,医药ETF,512010.SH,医疗,7.07,RISK-ON,OFF,0.566
2021-01-15,半导体ETF,512480.SH,半导体芯片,7.07,RISK-ON,OFF,0.566
2021-01-22,医药ETF,512010.SH,医疗,13.71,RISK-ON,OFF,0.5484
2021-01-22,新能源车ETF,515030.SH,新能源,13.71,RISK-ON,OFF,0.5484
2021-01-22,AI_ETF,515980.SH,AI数字,13.71,RISK-ON,OFF,0.5484
2021-01-22,军工ETF,512660.SH,高端制造,6.85,RISK-ON,OFF,0.5484
2021-01-22,通信ETF,515880.SH,通信光模块,6.85,RISK-ON,OFF,0.5484
2021-01-29,医药ETF,512010.SH,医疗,14.21,RISK-ON,OFF,0.4871
2021-01-29,银行ETF,512800.SH,大金融,14.21,RISK-ON,OFF,0.4871
2021-01-29,新能源车ETF,515030.SH,新能源,8.12,RISK-ON,OFF,0.4871
2021-01-29,有色ETF,159980.SZ,周期资源,6.09,RISK-ON,OFF,0.4871
2021-01-29,创新药ETF,159992.SZ,医疗,6.09,RISK-ON,OFF,0.4871
2021-02-05,创新药ETF,159992.SZ,医疗,14.12,RISK-ON,OFF,0.4842
2021-02-05,银行ETF,512800.SH,大金融,14.12,RISK-ON,OFF,0.4842
2021-02-05,酒ETF,512690.SH,大消费,8.07,RISK-ON,OFF,0.4842
2021-02-05,有色ETF,159980.SZ,周期资源,6.05,RISK-ON,OFF,0.4842
2021-02-05,医药ETF,512010.SH,医疗,6.05,RISK-ON,OFF,0.4842
2021-02-10,有色ETF,159980.SZ,周期资源,12.19,RISK-ON,OFF,0.4876
2021-02-10,医药ETF,512010.SH,医疗,12.19,RISK-ON,OFF,0.4876
2021-02-10,酒ETF,512690.SH,大消费,12.19,RISK-ON,OFF,0.4876
2021-02-10,创新药ETF,159992.SZ,医疗,6.1,RISK-ON,OFF,0.4876
2021-02-10,新能源车ETF,515030.SH,新能源,6.1,RISK-ON,OFF,0.4876
2021-02-19,有色ETF,159980.SZ,周期资源,12.14,RISK-ON,OFF,0.4856
2021-02-19,红利ETF,515080.SH,红利,12.14,RISK-ON,OFF,0.4856
2021-02-19,酒ETF,512690.SH,大消费,6.07,RISK-ON,OFF,0.4856
2021-02-19,银行ETF,512800.SH,大金融,6.07,RISK-ON,OFF,0.4856
2021-02-19,钢铁ETF,515210.SH,周期资源,6.07,RISK-ON,OFF,0.4856
2021-02-19,煤炭ETF,515220.SH,周期资源,6.07,RISK-ON,OFF,0.4856
2021-02-26,有色ETF,159980.SZ,周期资源,11.97,RISK-ON,OFF,0.4788
2021-02-26,房地产ETF,512200.SH,地产链,11.97,RISK-ON,OFF,0.4788
2021-02-26,红利ETF,515080.SH,红利,11.97,RISK-ON,OFF,0.4788
2021-02-26,钢铁ETF,515210.SH,周期资源,5.99,RISK-ON,OFF,0.4788
2021-02-26,通信ETF,515880.SH,通信光模块,5.99,RISK-ON,OFF,0.4788
2021-03-05,钢铁ETF,515210.SH,周期资源,12.03,RISK-ON,OFF,0.4812
2021-03-05,红利ETF,515080.SH,红利,12.03,RISK-ON,OFF,0.4812
2021-03-05,房地产ETF,512200.SH,地产链,6.02,RISK-ON,OFF,0.4812
2021-03-05,有色ETF,159980.SZ,周期资源,6.02,RISK-ON,OFF,0.4812
2021-03-05,煤炭ETF,515220.SH,周期资源,6.02,RISK-ON,OFF,0.4812
2021-03-05,通信ETF,515880.SH,通信光模块,6.02,RISK-ON,OFF,0.4812
2021-03-12,红利ETF,515080.SH,红利,14.15,RISK-ON,OFF,0.485
2021-03-12,钢铁ETF,515210.SH,周期资源,14.15,RISK-ON,OFF,0.485
2021-03-12,房地产ETF,512200.SH,地产链,8.08,RISK-ON,OFF,0.485
2021-03-12,有色ETF,159980.SZ,周期资源,6.06,RISK-ON,OFF,0.485
2021-03-12,煤炭ETF,515220.SH,周期资源,6.06,RISK-ON,OFF,0.485
2021-03-19,房地产ETF,512200.SH,地产链,14.11,RISK-ON,OFF,0.4838
2021-03-19,红利ETF,515080.SH,红利,14.11,RISK-ON,OFF,0.4838
2021-03-19,钢铁ETF,515210.SH,周期资源,14.11,RISK-ON,OFF,0.4838
2021-03-19,煤炭ETF,515220.SH,周期资源,6.05,RISK-ON,OFF,0.4838
2021-03-25,房地产ETF,512200.SH,地产链,8.41,RISK-ON,OFF,0.5044
2021-03-25,红利ETF,515080.SH,红利,8.41,RISK-ON,OFF,0.5044
2021-03-25,钢铁ETF,515210.SH,周期资源,8.41,RISK-ON,OFF,0.5044
2021-03-26,红利ETF,515080.SH,红利,14.63,RISK-ON,OFF,0.5015
2021-03-26,黄金ETF,159934.SZ,周期资源,8.36,RISK-ON,OFF,0.5015
2021-03-26,酒ETF,512690.SH,大消费,8.36,RISK-ON,OFF,0.5015
2021-03-26,有色ETF,159980.SZ,周期资源,6.27,RISK-ON,OFF,0.5015
2021-03-26,创新药ETF,159992.SZ,医疗,6.27,RISK-ON,OFF,0.5015
2021-03-26,煤炭ETF,515220.SH,周期资源,6.27,RISK-ON,OFF,0.5015
2021-04-02,创新药ETF,159992.SZ,医疗,12.59,RISK-ON,ON,0.5035
2021-04-02,半导体ETF,512480.SH,半导体芯片,12.59,RISK-ON,ON,0.5035
2021-04-02,酒ETF,512690.SH,大消费,12.59,RISK-ON,ON,0.5035
2021-04-02,医药ETF,512010.SH,医疗,6.29,RISK-ON,ON,0.5035
2021-04-02,军工ETF,512660.SH,高端制造,6.29,RISK-ON,ON,0.5035
2021-04-09,医药ETF,512010.SH,医疗,12.43,RISK-ON,ON,0.4972
2021-04-09,半导体ETF,512480.SH,半导体芯片,12.43,RISK-ON,ON,0.4972
2021-04-09,AI_ETF,515980.SH,AI数字,12.43,RISK-ON,ON,0.4972
2021-04-09,酒ETF,512690.SH,大消费,6.21,RISK-ON,ON,0.4972
2021-04-09,钢铁ETF,515210.SH,周期资源,6.21,RISK-ON,ON,0.4972
2021-04-16,半导体ETF,512480.SH,半导体芯片,12.75,RISK-ON,ON,0.5099
2021-04-16,酒ETF,512690.SH,大消费,12.75,RISK-ON,ON,0.5099
2021-04-16,钢铁ETF,515210.SH,周期资源,12.75,RISK-ON,ON,0.5099
2021-04-16,AI_ETF,515980.SH,AI数字,12.75,RISK-ON,ON,0.5099
2021-04-23,半导体ETF,512480.SH,半导体芯片,12.61,RISK-ON,ON,0.5045
2021-04-23,钢铁ETF,515210.SH,周期资源,12.61,RISK-ON,ON,0.5045
2021-04-23,酒ETF,512690.SH,大消费,6.31,RISK-ON,ON,0.5045
2021-04-23,新能源车ETF,515030.SH,新能源,6.31,RISK-ON,ON,0.5045
2021-04-23,食品ETF,515170.SH,大消费,6.31,RISK-ON,ON,0.5045
2021-04-23,煤炭ETF,515220.SH,周期资源,6.31,RISK-ON,ON,0.5045
2021-04-30,创新药ETF,159992.SZ,医疗,12.95,RISK-ON,ON,0.5179
2021-04-30,煤炭ETF,515220.SH,周期资源,12.95,RISK-ON,ON,0.5179
2021-04-30,有色ETF,159980.SZ,周期资源,6.47,RISK-ON,ON,0.5179
2021-04-30,新能源车ETF,515030.SH,新能源,6.47,RISK-ON,ON,0.5179
2021-04-30,红利ETF,515080.SH,红利,6.47,RISK-ON,ON,0.5179
2021-04-30,钢铁ETF,515210.SH,周期资源,6.47,RISK-ON,ON,0.5179
2021-05-07,煤炭ETF,515220.SH,周期资源,12.92,RISK-ON,ON,0.5169
2021-05-07,创新药ETF,159992.SZ,医疗,6.46,RISK-ON,ON,0.5169
2021-05-07,有色ETF,159980.SZ,周期资源,6.46,RISK-ON,ON,0.5169
2021-05-07,酒ETF,512690.SH,大消费,6.46,RISK-ON,ON,0.5169
2021-05-07,新能源车ETF,515030.SH,新能源,6.46,RISK-ON,ON,0.5169
2021-05-07,红利ETF,515080.SH,红利,6.46,RISK-ON,ON,0.5169
2021-05-07,钢铁ETF,515210.SH,周期资源,6.46,RISK-ON,ON,0.5169
2021-05-13,创新药ETF,159992.SZ,医疗,6.48,RISK-ON,ON,0.5188
2021-05-13,酒ETF,512690.SH,大消费,6.48,RISK-ON,ON,0.5188
2021-05-13,新能源车ETF,515030.SH,新能源,6.48,RISK-ON,ON,0.5188
2021-05-13,煤炭ETF,515220.SH,周期资源,6.48,RISK-ON,ON,0.5188
2021-05-14,创新药ETF,159992.SZ,医疗,12.98,RISK-ON,ON,0.519
2021-05-14,煤炭ETF,515220.SH,周期资源,12.98,RISK-ON,ON,0.519
2021-05-14,有色ETF,159980.SZ,周期资源,6.49,RISK-ON,ON,0.519
2021-05-14,医药ETF,512010.SH,医疗,6.49,RISK-ON,ON,0.519
2021-05-14,证券ETF,512880.SH,大金融,6.49,RISK-ON,ON,0.519
2021-05-14,食品ETF,515170.SH,大消费,6.49,RISK-ON,ON,0.519
2021-05-21,军工ETF,512660.SH,高端制造,12.84,RISK-ON,ON,0.5137
2021-05-21,新能源车ETF,515030.SH,新能源,12.84,RISK-ON,ON,0.5137
2021-05-21,酒ETF,512690.SH,大消费,6.42,RISK-ON,ON,0.5137
2021-05-21,证券ETF,512880.SH,大金融,6.42,RISK-ON,ON,0.5137
2021-05-21,红利ETF,515080.SH,红利,6.42,RISK-ON,ON,0.5137
2021-05-21,食品ETF,515170.SH,大消费,6.42,RISK-ON,ON,0.5137
2021-05-28,新能源车ETF,515030.SH,新能源,12.29,RISK-ON,OFF,0.4917
2021-05-28,军工ETF,512660.SH,高端制造,6.15,RISK-ON,OFF,0.4917
2021-05-28,半导体ETF,512480.SH,半导体芯片,6.15,RISK-ON,OFF,0.4917
2021-05-28,酒ETF,512690.SH,大消费,6.15,RISK-ON,OFF,0.4917
2021-05-28,食品ETF,515170.SH,大消费,6.15,RISK-ON,OFF,0.4917
2021-05-28,软件ETF,515230.SH,AI数字,6.15,RISK-ON,OFF,0.4917
2021-05-28,AI_ETF,515980.SH,AI数字,6.15,RISK-ON,OFF,0.4917
2021-06-04,半导体ETF,512480.SH,半导体芯片,12.33,RISK-ON,OFF,0.4932
2021-06-04,新能源车ETF,515030.SH,新能源,12.33,RISK-ON,OFF,0.4932
2021-06-04,食品ETF,515170.SH,大消费,12.33,RISK-ON,OFF,0.4932
2021-06-04,军工ETF,512660.SH,高端制造,6.16,RISK-ON,OFF,0.4932
2021-06-04,软件ETF,515230.SH,AI数字,6.16,RISK-ON,OFF,0.4932
2021-06-11,软件ETF,515230.SH,AI数字,12.36,RISK-ON,OFF,0.4945
2021-06-11,新能源车ETF,515030.SH,新能源,12.36,RISK-ON,OFF,0.4945
2021-06-11,化工ETF,159870.SZ,周期资源,6.18,RISK-ON,OFF,0.4945
2021-06-11,光伏ETF,159857.SZ,新能源,6.18,RISK-ON,OFF,0.4945
2021-06-11,半导体ETF,512480.SH,半导体芯片,6.18,RISK-ON,OFF,0.4945
2021-06-11,通信ETF,515880.SH,通信光模块,6.18,RISK-ON,OFF,0.4945
2021-06-18,半导体ETF,512480.SH,半导体芯片,12.51,RISK-ON,OFF,0.5005
2021-06-18,通信ETF,515880.SH,通信光模块,12.51,RISK-ON,OFF,0.5005
2021-06-18,军工ETF,512660.SH,高端制造,6.26,RISK-ON,OFF,0.5005
2021-06-18,新能源车ETF,515030.SH,新能源,6.26,RISK-ON,OFF,0.5005
2021-06-18,软件ETF,515230.SH,AI数字,6.26,RISK-ON,OFF,0.5005
2021-06-18,AI_ETF,515980.SH,AI数字,6.26,RISK-ON,OFF,0.5005
2021-06-24,半导体ETF,512480.SH,半导体芯片,6.73,RISK-ON,OFF,0.5381
2021-06-24,新能源车ETF,515030.SH,新能源,6.73,RISK-ON,OFF,0.5381
2021-06-24,软件ETF,515230.SH,AI数字,6.73,RISK-ON,OFF,0.5381
2021-06-24,通信ETF,515880.SH,通信光模块,6.73,RISK-ON,OFF,0.5381
2021-06-25,光伏ETF,159857.SZ,新能源,14.75,RISK-ON,OFF,0.5899
2021-06-25,半导体ETF,512480.SH,半导体芯片,14.75,RISK-ON,OFF,0.5899
2021-06-25,军工ETF,512660.SH,高端制造,7.37,RISK-ON,OFF,0.5899
2021-06-25,煤炭ETF,515220.SH,周期资源,7.37,RISK-ON,OFF,0.5899
2021-06-25,通信ETF,515880.SH,通信光模块,7.37,RISK-ON,OFF,0.5899
2021-06-25,AI_ETF,515980.SH,AI数字,7.37,RISK-ON,OFF,0.5899
2021-07-02,光伏ETF,159857.SZ,新能源,15.27,RISK-ON,OFF,0.6108
2021-07-02,半导体ETF,512480.SH,半导体芯片,15.27,RISK-ON,OFF,0.6108
2021-07-02,新能源车ETF,515030.SH,新能源,7.64,RISK-ON,OFF,0.6108
2021-07-02,红利ETF,515080.SH,红利,7.64,RISK-ON,OFF,0.6108
2021-07-02,通信ETF,515880.SH,通信光模块,7.64,RISK-ON,OFF,0.6108
2021-07-02,AI_ETF,515980.SH,AI数字,7.64,RISK-ON,OFF,0.6108
2021-07-09,化工ETF,159870.SZ,周期资源,17.89,RISK-ON,OFF,0.7158
2021-07-09,新能源车ETF,515030.SH,新能源,17.89,RISK-ON,OFF,0.7158
2021-07-09,光伏ETF,159857.SZ,新能源,8.95,RISK-ON,OFF,0.7158
2021-07-09,半导体ETF,512480.SH,半导体芯片,8.95,RISK-ON,OFF,0.7158
2021-07-09,红利ETF,515080.SH,红利,8.95,RISK-ON,OFF,0.7158
2021-07-09,钢铁ETF,515210.SH,周期资源,8.95,RISK-ON,OFF,0.7158
2021-07-16,光伏ETF,159857.SZ,新能源,18.95,RISK-ON,OFF,0.7579
2021-07-16,钢铁ETF,515210.SH,周期资源,18.95,RISK-ON,OFF,0.7579
2021-07-16,化工ETF,159870.SZ,周期资源,9.47,RISK-ON,OFF,0.7579
2021-07-16,半导体ETF,512480.SH,半导体芯片,9.47,RISK-ON,OFF,0.7579
2021-07-16,军工ETF,512660.SH,高端制造,9.47,RISK-ON,OFF,0.7579
2021-07-16,新能源车ETF,515030.SH,新能源,9.47,RISK-ON,OFF,0.7579
2021-07-23,光伏ETF,159857.SZ,新能源,17.57,RISK-ON,OFF,0.7028
2021-07-23,钢铁ETF,515210.SH,周期资源,17.57,RISK-ON,OFF,0.7028
2021-07-23,化工ETF,159870.SZ,周期资源,8.78,RISK-ON,OFF,0.7028
2021-07-23,云计算ETF,159890.SZ,AI数字,8.78,RISK-ON,OFF,0.7028
2021-07-23,半导体ETF,512480.SH,半导体芯片,8.78,RISK-ON,OFF,0.7028
2021-07-23,军工ETF,512660.SH,高端制造,8.78,RISK-ON,OFF,0.7028
2021-07-30,光伏ETF,159857.SZ,新能源,17.98,RISK-ON,OFF,0.7193
2021-07-30,钢铁ETF,515210.SH,周期资源,17.98,RISK-ON,OFF,0.7193
2021-07-30,化工ETF,159870.SZ,周期资源,8.99,RISK-ON,OFF,0.7193
2021-07-30,有色ETF,159980.SZ,周期资源,8.99,RISK-ON,OFF,0.7193
2021-07-30,半导体ETF,512480.SH,半导体芯片,8.99,RISK-ON,OFF,0.7193
2021-07-30,军工ETF,512660.SH,高端制造,8.99,RISK-ON,OFF,0.7193
2021-08-06,光伏ETF,159857.SZ,新能源,19.18,RISK-ON,OFF,0.7674
2021-08-06,煤炭ETF,515220.SH,周期资源,19.18,RISK-ON,OFF,0.7674
2021-08-06,云计算ETF,159890.SZ,AI数字,9.59,RISK-ON,OFF,0.7674
2021-08-06,军工ETF,512660.SH,高端制造,9.59,RISK-ON,OFF,0.7674
2021-08-06,钢铁ETF,515210.SH,周期资源,9.59,RISK-ON,OFF,0.7674
2021-08-06,通信ETF,515880.SH,通信光模块,9.59,RISK-ON,OFF,0.7674
2021-08-13,光伏ETF,159857.SZ,新能源,19.22,RISK-ON,OFF,0.7689
2021-08-13,通信ETF,515880.SH,通信光模块,19.22,RISK-ON,OFF,0.7689
2021-08-13,煤炭ETF,515220.SH,周期资源,19.22,RISK-ON,OFF,0.7689
2021-08-13,钢铁ETF,515210.SH,周期资源,9.61,RISK-ON,OFF,0.7689
2021-08-13,军工ETF,512660.SH,高端制造,9.61,RISK-ON,OFF,0.7689
2021-08-20,光伏ETF,159857.SZ,新能源,18.24,RISK-ON,OFF,0.7296
2021-08-20,通信ETF,515880.SH,通信光模块,18.24,RISK-ON,OFF,0.7296
2021-08-20,煤炭ETF,515220.SH,周期资源,18.24,RISK-ON,OFF,0.7296
2021-08-20,红利ETF,515080.SH,红利,9.12,RISK-ON,OFF,0.7296
2021-08-20,军工ETF,512660.SH,高端制造,9.12,RISK-ON,OFF,0.7296
2021-08-27,光伏ETF,159857.SZ,新能源,16.68,RISK-ON,OFF,0.6671
2021-08-27,红利ETF,515080.SH,红利,16.68,RISK-ON,OFF,0.6671
2021-08-27,房地产ETF,512200.SH,地产链,8.34,RISK-ON,OFF,0.6671
2021-08-27,军工ETF,512660.SH,高端制造,8.34,RISK-ON,OFF,0.6671
2021-08-27,钢铁ETF,515210.SH,周期资源,8.34,RISK-ON,OFF,0.6671
2021-08-27,煤炭ETF,515220.SH,周期资源,8.34,RISK-ON,OFF,0.6671
2021-09-03,房地产ETF,512200.SH,地产链,16.66,RISK-ON,OFF,0.6663
2021-09-03,红利ETF,515080.SH,红利,16.66,RISK-ON,OFF,0.6663
2021-09-03,煤炭ETF,515220.SH,周期资源,16.66,RISK-ON,OFF,0.6663
2021-09-03,证券ETF,512880.SH,大金融,8.33,RISK-ON,OFF,0.6663
2021-09-03,钢铁ETF,515210.SH,周期资源,8.33,RISK-ON,OFF,0.6663
2021-09-10,煤炭ETF,515220.SH,周期资源,15.79,RISK-ON,OFF,0.6316
2021-09-10,红利ETF,515080.SH,红利,15.79,RISK-ON,OFF,0.6316
2021-09-10,房地产ETF,512200.SH,地产链,7.89,RISK-ON,OFF,0.6316
2021-09-10,游戏ETF,159869.SZ,AI数字,7.89,RISK-ON,OFF,0.6316
2021-09-10,证券ETF,512880.SH,大金融,7.89,RISK-ON,OFF,0.6316
2021-09-10,钢铁ETF,515210.SH,周期资源,7.89,RISK-ON,OFF,0.6316
2021-09-17,煤炭ETF,515220.SH,周期资源,14.82,RISK-ON,OFF,0.5928
2021-09-17,红利ETF,515080.SH,红利,14.82,RISK-ON,OFF,0.5928
