trade_week,ETF名称,ts_code,板块,权重(%),Gate,Regime_accel,scale
2020/11/27,有色ETF,159980.SZ,周期资源,6.6,RISK-ON,OFF,0.528
2020/11/27,钢铁ETF,515210.SH,周期资源,6.6,RISK-ON,OFF,0.528
2020/11/27,煤炭ETF,515220.SH,周期资源,6.6,RISK-ON,OFF,0.528
2020/12/4,红利ETF,515080.SH,红利,15.49,RISK-ON,ON,0.5311
2020/12/4,军工ETF,512660.SH,高端制造,8.85,RISK-ON,ON,0.5311
2020/12/4,银行ETF,512800.SH,大金融,8.85,RISK-ON,ON,0.5311
2020/12/4,有色ETF,159980.SZ,周期资源,6.64,RISK-ON,ON,0.5311
2020/12/4,酒ETF,512690.SH,大消费,6.64,RISK-ON,ON,0.5311
2020/12/4,煤炭ETF,515220.SH,周期资源,6.64,RISK-ON,ON,0.5311
2020/12/11,酒ETF,512690.SH,大消费,15.29,RISK-ON,ON,0.5242
2020/12/11,煤炭ETF,515220.SH,周期资源,15.29,RISK-ON,ON,0.5242
2020/12/11,军工ETF,512660.SH,高端制造,8.74,RISK-ON,ON,0.5242
2020/12/11,有色ETF,159980.SZ,周期资源,6.55,RISK-ON,ON,0.5242
2020/12/11,银行ETF,512800.SH,大金融,6.55,RISK-ON,ON,0.5242
2020/12/18,有色ETF,159980.SZ,周期资源,15.36,RISK-ON,ON,0.5267
2020/12/18,酒ETF,512690.SH,大消费,15.36,RISK-ON,ON,0.5267
2020/12/18,新能源车ETF,515030.SH,新能源,15.36,RISK-ON,ON,0.5267
2020/12/18,医药ETF,512010.SH,大消费,6.58,RISK-ON,ON,0.5267
2020/12/25,医药ETF,512010.SH,大消费,15.36,RISK-ON,ON,0.5265
2020/12/25,新能源车ETF,515030.SH,新能源,15.36,RISK-ON,ON,0.5265
2020/12/25,军工ETF,512660.SH,高端制造,8.77,RISK-ON,ON,0.5265
2020/12/25,创新药ETF,159992.SZ,大消费,6.58,RISK-ON,ON,0.5265
2020/12/25,酒ETF,512690.SH,大消费,6.58,RISK-ON,ON,0.5265
2020/12/31,新能源车ETF,515030.SH,新能源,15.37,RISK-ON,ON,0.5271
2020/12/31,酒ETF,512690.SH,大消费,15.37,RISK-ON,ON,0.5271
2020/12/31,军工ETF,512660.SH,高端制造,8.78,RISK-ON,ON,0.5271
2020/12/31,创新药ETF,159992.SZ,大消费,6.59,RISK-ON,ON,0.5271
2020/12/31,医药ETF,512010.SH,大消费,6.59,RISK-ON,ON,0.5271
2021/1/8,军工ETF,512660.SH,高端制造,15.64,RISK-ON,ON,0.5362
2021/1/8,酒ETF,512690.SH,大消费,15.64,RISK-ON,ON,0.5362
2021/1/8,新能源车ETF,515030.SH,新能源,15.64,RISK-ON,ON,0.5362
2021/1/8,医药ETF,512010.SH,大消费,6.7,RISK-ON,ON,0.5362
2021/1/15,军工ETF,512660.SH,高端制造,15.61,RISK-ON,ON,0.5351
2021/1/15,新能源车ETF,515030.SH,新能源,15.61,RISK-ON,ON,0.5351
2021/1/15,半导体ETF,512480.SH,科技成长,8.92,RISK-ON,ON,0.5351
2021/1/15,医药ETF,512010.SH,大消费,6.69,RISK-ON,ON,0.5351
2021/1/15,AI_ETF,515980.SH,科技成长,6.69,RISK-ON,ON,0.5351
2021/1/22,AI_ETF,515980.SH,科技成长,15.19,RISK-ON,ON,0.5209
2021/1/22,军工ETF,512660.SH,高端制造,8.68,RISK-ON,ON,0.5209
2021/1/22,新能源车ETF,515030.SH,新能源,8.68,RISK-ON,ON,0.5209
2021/1/22,创新药ETF,159992.SZ,大消费,6.51,RISK-ON,ON,0.5209
2021/1/22,医药ETF,512010.SH,大消费,6.51,RISK-ON,ON,0.5209
2021/1/22,通信ETF,515880.SH,科技成长,6.51,RISK-ON,ON,0.5209
2021/1/29,医药ETF,512010.SH,大消费,13.63,RISK-ON,OFF,0.4674
2021/1/29,银行ETF,512800.SH,大金融,13.63,RISK-ON,OFF,0.4674
2021/1/29,新能源车ETF,515030.SH,新能源,7.79,RISK-ON,OFF,0.4674
2021/1/29,有色ETF,159980.SZ,周期资源,5.84,RISK-ON,OFF,0.4674
2021/1/29,创新药ETF,159992.SZ,大消费,5.84,RISK-ON,OFF,0.4674
2021/2/5,创新药ETF,159992.SZ,大消费,17.55,RISK-ON,OFF,0.4681
2021/2/5,银行ETF,512800.SH,大金融,17.55,RISK-ON,OFF,0.4681
2021/2/5,有色ETF,159980.SZ,周期资源,5.85,RISK-ON,OFF,0.4681
2021/2/5,医药ETF,512010.SH,大消费,5.85,RISK-ON,OFF,0.4681
2021/2/10,有色ETF,159980.SZ,周期资源,13.75,RISK-ON,OFF,0.4715
2021/2/10,医药ETF,512010.SH,大消费,13.75,RISK-ON,OFF,0.4715
2021/2/10,新能源车ETF,515030.SH,新能源,7.86,RISK-ON,OFF,0.4715
2021/2/10,创新药ETF,159992.SZ,大消费,5.89,RISK-ON,OFF,0.4715
2021/2/10,酒ETF,512690.SH,大消费,5.89,RISK-ON,OFF,0.4715
2021/2/19,有色ETF,159980.SZ,周期资源,13.71,RISK-ON,OFF,0.4702
2021/2/19,红利ETF,515080.SH,红利,13.71,RISK-ON,OFF,0.4702
2021/2/19,酒ETF,512690.SH,大消费,7.84,RISK-ON,OFF,0.4702
2021/2/19,钢铁ETF,515210.SH,周期资源,5.88,RISK-ON,OFF,0.4702
2021/2/19,煤炭ETF,515220.SH,周期资源,5.88,RISK-ON,OFF,0.4702
2021/2/26,有色ETF,159980.SZ,周期资源,13.43,RISK-ON,OFF,0.4605
2021/2/26,房地产ETF,512200.SH,地产链,13.43,RISK-ON,OFF,0.4605
2021/2/26,红利ETF,515080.SH,红利,13.43,RISK-ON,OFF,0.4605
2021/2/26,钢铁ETF,515210.SH,周期资源,5.76,RISK-ON,OFF,0.4605
2021/3/5,红利ETF,515080.SH,红利,13.47,RISK-ON,OFF,0.4618
2021/3/5,钢铁ETF,515210.SH,周期资源,13.47,RISK-ON,OFF,0.4618
2021/3/5,房地产ETF,512200.SH,地产链,7.7,RISK-ON,OFF,0.4618
2021/3/5,有色ETF,159980.SZ,周期资源,5.77,RISK-ON,OFF,0.4618
2021/3/5,煤炭ETF,515220.SH,周期资源,5.77,RISK-ON,OFF,0.4618
2021/3/12,红利ETF,515080.SH,红利,13.55,RISK-ON,OFF,0.4646
2021/3/12,钢铁ETF,515210.SH,周期资源,13.55,RISK-ON,OFF,0.4646
2021/3/12,房地产ETF,512200.SH,地产链,7.74,RISK-ON,OFF,0.4646
2021/3/12,有色ETF,159980.SZ,周期资源,5.81,RISK-ON,OFF,0.4646
2021/3/12,煤炭ETF,515220.SH,周期资源,5.81,RISK-ON,OFF,0.4646
2021/3/19,房地产ETF,512200.SH,地产链,13.51,RISK-ON,OFF,0.4632
2021/3/19,红利ETF,515080.SH,红利,13.51,RISK-ON,OFF,0.4632
2021/3/19,钢铁ETF,515210.SH,周期资源,13.51,RISK-ON,OFF,0.4632
2021/3/19,煤炭ETF,515220.SH,周期资源,5.79,RISK-ON,OFF,0.4632
2021/3/25,红利ETF,515080.SH,红利,12.04,RISK-ON,OFF,0.4818
2021/3/25,钢铁ETF,515210.SH,周期资源,12.04,RISK-ON,OFF,0.4818
2021/3/26,红利ETF,515080.SH,红利,17.94,RISK-ON,OFF,0.4784
2021/3/26,黄金ETF,159934.SZ,周期资源,11.96,RISK-ON,OFF,0.4784
2021/3/26,有色ETF,159980.SZ,周期资源,5.98,RISK-ON,OFF,0.4784
2021/3/26,创新药ETF,159992.SZ,大消费,5.98,RISK-ON,OFF,0.4784
2021/3/26,煤炭ETF,515220.SH,周期资源,5.98,RISK-ON,OFF,0.4784
2021/4/2,半导体ETF,512480.SH,科技成长,14.16,RISK-ON,OFF,0.4855
2021/4/2,酒ETF,512690.SH,大消费,14.16,RISK-ON,OFF,0.4855
2021/4/2,军工ETF,512660.SH,高端制造,8.09,RISK-ON,OFF,0.4855
2021/4/2,创新药ETF,159992.SZ,大消费,6.07,RISK-ON,OFF,0.4855
2021/4/2,医药ETF,512010.SH,大消费,6.07,RISK-ON,OFF,0.4855
2021/4/9,医药ETF,512010.SH,大消费,14,RISK-ON,ON,0.4799
2021/4/9,半导体ETF,512480.SH,科技成长,14,RISK-ON,ON,0.4799
2021/4/9,钢铁ETF,515210.SH,周期资源,14,RISK-ON,ON,0.4799
2021/4/9,AI_ETF,515980.SH,科技成长,6,RISK-ON,ON,0.4799
2021/4/16,半导体ETF,512480.SH,科技成长,14.42,RISK-ON,ON,0.4943
2021/4/16,酒ETF,512690.SH,大消费,14.42,RISK-ON,ON,0.4943
2021/4/16,钢铁ETF,515210.SH,周期资源,14.42,RISK-ON,ON,0.4943
2021/4/16,AI_ETF,515980.SH,科技成长,6.18,RISK-ON,ON,0.4943
2021/4/23,钢铁ETF,515210.SH,周期资源,14.26,RISK-ON,ON,0.4888
2021/4/23,酒ETF,512690.SH,大消费,8.15,RISK-ON,ON,0.4888
2021/4/23,新能源车ETF,515030.SH,新能源,8.15,RISK-ON,ON,0.4888
2021/4/23,半导体ETF,512480.SH,科技成长,6.11,RISK-ON,ON,0.4888
2021/4/23,食品ETF,515170.SH,大消费,6.11,RISK-ON,ON,0.4888
2021/4/23,煤炭ETF,515220.SH,周期资源,6.11,RISK-ON,ON,0.4888
2021/4/30,创新药ETF,159992.SZ,大消费,14.89,RISK-ON,ON,0.5107
2021/4/30,煤炭ETF,515220.SH,周期资源,14.89,RISK-ON,ON,0.5107
2021/4/30,新能源车ETF,515030.SH,新能源,8.51,RISK-ON,ON,0.5107
2021/4/30,有色ETF,159980.SZ,周期资源,6.38,RISK-ON,ON,0.5107
2021/4/30,钢铁ETF,515210.SH,周期资源,6.38,RISK-ON,ON,0.5107
2021/5/7,煤炭ETF,515220.SH,周期资源,14.89,RISK-ON,ON,0.5105
2021/5/7,酒ETF,512690.SH,大消费,8.51,RISK-ON,ON,0.5105
2021/5/7,新能源车ETF,515030.SH,新能源,8.51,RISK-ON,ON,0.5105
2021/5/7,有色ETF,159980.SZ,周期资源,6.38,RISK-ON,ON,0.5105
2021/5/7,红利ETF,515080.SH,红利,6.38,RISK-ON,ON,0.5105
2021/5/7,钢铁ETF,515210.SH,周期资源,6.38,RISK-ON,ON,0.5105
2021/5/13,创新药ETF,159992.SZ,大消费,8.56,RISK-ON,ON,0.5134
2021/5/13,新能源车ETF,515030.SH,新能源,8.56,RISK-ON,ON,0.5134
2021/5/13,煤炭ETF,515220.SH,周期资源,8.56,RISK-ON,ON,0.5134
2021/5/14,创新药ETF,159992.SZ,大消费,14.97,RISK-ON,ON,0.5132
2021/5/14,煤炭ETF,515220.SH,周期资源,14.97,RISK-ON,ON,0.5132
2021/5/14,证券ETF,512880.SH,大金融,8.55,RISK-ON,ON,0.5132
2021/5/14,有色ETF,159980.SZ,周期资源,6.41,RISK-ON,ON,0.5132
2021/5/14,医药ETF,512010.SH,大消费,6.41,RISK-ON,ON,0.5132
2021/5/21,军工ETF,512660.SH,高端制造,14.75,RISK-ON,ON,0.5057
2021/5/21,新能源车ETF,515030.SH,新能源,14.75,RISK-ON,ON,0.5057
2021/5/21,酒ETF,512690.SH,大消费,8.43,RISK-ON,ON,0.5057
2021/5/21,红利ETF,515080.SH,红利,6.32,RISK-ON,ON,0.5057
2021/5/21,食品ETF,515170.SH,大消费,6.32,RISK-ON,ON,0.5057
2021/5/28,新能源车ETF,515030.SH,新能源,14.22,RISK-ON,OFF,0.4877
2021/5/28,军工ETF,512660.SH,高端制造,8.13,RISK-ON,OFF,0.4877
2021/5/28,酒ETF,512690.SH,大消费,8.13,RISK-ON,OFF,0.4877
2021/5/28,食品ETF,515170.SH,大消费,6.1,RISK-ON,OFF,0.4877
2021/5/28,软件ETF,515230.SH,科技成长,6.1,RISK-ON,OFF,0.4877
2021/5/28,AI_ETF,515980.SH,科技成长,6.1,RISK-ON,OFF,0.4877
2021/6/4,新能源车ETF,515030.SH,新能源,14.32,RISK-ON,OFF,0.4911
2021/6/4,食品ETF,515170.SH,大消费,14.32,RISK-ON,OFF,0.4911
2021/6/4,军工ETF,512660.SH,高端制造,8.18,RISK-ON,OFF,0.4911
2021/6/4,半导体ETF,512480.SH,科技成长,6.14,RISK-ON,OFF,0.4911
2021/6/4,软件ETF,515230.SH,科技成长,6.14,RISK-ON,OFF,0.4911
2021/6/11,新能源车ETF,515030.SH,新能源,14.36,RISK-ON,OFF,0.4924
2021/6/11,半导体ETF,512480.SH,科技成长,8.21,RISK-ON,OFF,0.4924
2021/6/11,军工ETF,512660.SH,高端制造,8.21,RISK-ON,OFF,0.4924
2021/6/11,光伏ETF,159857.SZ,新能源,6.16,RISK-ON,OFF,0.4924
2021/6/11,化工ETF,159870.SZ,周期资源,6.16,RISK-ON,OFF,0.4924
2021/6/11,软件ETF,515230.SH,科技成长,6.16,RISK-ON,OFF,0.4924
2021/6/18,半导体ETF,512480.SH,科技成长,14.47,RISK-ON,OFF,0.496
2021/6/18,军工ETF,512660.SH,高端制造,8.27,RISK-ON,OFF,0.496
2021/6/18,新能源车ETF,515030.SH,新能源,8.27,RISK-ON,OFF,0.496
2021/6/18,软件ETF,515230.SH,科技成长,6.2,RISK-ON,OFF,0.496
2021/6/18,通信ETF,515880.SH,科技成长,6.2,RISK-ON,OFF,0.496
2021/6/18,AI_ETF,515980.SH,科技成长,6.2,RISK-ON,OFF,0.496
2021/6/24,半导体ETF,512480.SH,科技成长,8.99,RISK-ON,OFF,0.5392
2021/6/24,军工ETF,512660.SH,高端制造,8.99,RISK-ON,OFF,0.5392
2021/6/24,新能源车ETF,515030.SH,新能源,8.99,RISK-ON,OFF,0.5392
2021/6/25,光伏ETF,159857.SZ,新能源,17.31,RISK-ON,OFF,0.5936
2021/6/25,半导体ETF,512480.SH,科技成长,17.31,RISK-ON,OFF,0.5936
2021/6/25,军工ETF,512660.SH,高端制造,9.89,RISK-ON,OFF,0.5936
2021/6/25,煤炭ETF,515220.SH,周期资源,7.42,RISK-ON,OFF,0.5936
2021/6/25,AI_ETF,515980.SH,科技成长,7.42,RISK-ON,OFF,0.5936
2021/7/2,光伏ETF,159857.SZ,新能源,18.02,RISK-ON,OFF,0.6177
2021/7/2,半导体ETF,512480.SH,科技成长,18.02,RISK-ON,OFF,0.6177
2021/7/2,红利ETF,515080.SH,红利,10.3,RISK-ON,OFF,0.6177
2021/7/2,新能源车ETF,515030.SH,新能源,7.72,RISK-ON,OFF,0.6177
2021/7/2,AI_ETF,515980.SH,科技成长,7.72,RISK-ON,OFF,0.6177
2021/7/9,化工ETF,159870.SZ,周期资源,20.84,RISK-ON,OFF,0.7147
2021/7/9,新能源车ETF,515030.SH,新能源,20.84,RISK-ON,OFF,0.7147
2021/7/9,红利ETF,515080.SH,红利,11.91,RISK-ON,OFF,0.7147
2021/7/9,光伏ETF,159857.SZ,新能源,8.93,RISK-ON,OFF,0.7147
2021/7/9,钢铁ETF,515210.SH,周期资源,8.93,RISK-ON,OFF,0.7147
2021/7/16,光伏ETF,159857.SZ,新能源,21.98,RISK-ON,OFF,0.7537
2021/7/16,钢铁ETF,515210.SH,周期资源,21.98,RISK-ON,OFF,0.7537
2021/7/16,军工ETF,512660.SH,高端制造,12.56,RISK-ON,OFF,0.7537
2021/7/16,化工ETF,159870.SZ,周期资源,9.42,RISK-ON,OFF,0.7537
2021/7/16,新能源车ETF,515030.SH,新能源,9.42,RISK-ON,OFF,0.7537
2021/7/23,光伏ETF,159857.SZ,新能源,20.37,RISK-ON,OFF,0.6985
2021/7/23,钢铁ETF,515210.SH,周期资源,20.37,RISK-ON,OFF,0.6985
2021/7/23,军工ETF,512660.SH,高端制造,11.64,RISK-ON,OFF,0.6985
2021/7/23,云计算ETF,159890.SZ,科技成长,8.73,RISK-ON,OFF,0.6985
2021/7/23,化工ETF,159870.SZ,周期资源,8.73,RISK-ON,OFF,0.6985
2021/7/30,光伏ETF,159857.SZ,新能源,20.65,RISK-ON,OFF,0.7079
2021/7/30,钢铁ETF,515210.SH,周期资源,20.65,RISK-ON,OFF,0.7079
2021/7/30,军工ETF,512660.SH,高端制造,11.8,RISK-ON,OFF,0.7079
2021/7/30,有色ETF,159980.SZ,周期资源,8.85,RISK-ON,OFF,0.7079
2021/7/30,化工ETF,159870.SZ,周期资源,8.85,RISK-ON,OFF,0.7079
2021/8/6,光伏ETF,159857.SZ,新能源,21.75,RISK-ON,OFF,0.7457
2021/8/6,煤炭ETF,515220.SH,周期资源,21.75,RISK-ON,OFF,0.7457
2021/8/6,军工ETF,512660.SH,高端制造,12.43,RISK-ON,OFF,0.7457
2021/8/6,云计算ETF,159890.SZ,科技成长,9.32,RISK-ON,OFF,0.7457
2021/8/6,钢铁ETF,515210.SH,周期资源,9.32,RISK-ON,OFF,0.7457
2021/8/13,光伏ETF,159857.SZ,新能源,21.8,RISK-ON,OFF,0.7475
2021/8/13,煤炭ETF,515220.SH,周期资源,21.8,RISK-ON,OFF,0.7475
2021/8/13,军工ETF,512660.SH,高端制造,12.46,RISK-ON,OFF,0.7475
2021/8/13,钢铁ETF,515210.SH,周期资源,9.34,RISK-ON,OFF,0.7475
2021/8/13,通信ETF,515880.SH,科技成长,9.34,RISK-ON,OFF,0.7475
2021/8/20,光伏ETF,159857.SZ,新能源,20.87,RISK-ON,OFF,0.7156
2021/8/20,煤炭ETF,515220.SH,周期资源,20.87,RISK-ON,OFF,0.7156
2021/8/20,军工ETF,512660.SH,高端制造,11.93,RISK-ON,OFF,0.7156
2021/8/20,红利ETF,515080.SH,红利,8.95,RISK-ON,OFF,0.7156
2021/8/20,通信ETF,515880.SH,科技成长,8.95,RISK-ON,OFF,0.7156
2021/8/27,光伏ETF,159857.SZ,新能源,18.34,RISK-ON,OFF,0.6287
2021/8/27,红利ETF,515080.SH,红利,18.34,RISK-ON,OFF,0.6287
2021/8/27,军工ETF,512660.SH,高端制造,10.48,RISK-ON,OFF,0.6287
2021/8/27,钢铁ETF,515210.SH,周期资源,7.86,RISK-ON,OFF,0.6287
2021/8/27,煤炭ETF,515220.SH,周期资源,7.86,RISK-ON,OFF,0.6287
2021/9/3,房地产ETF,512200.SH,地产链,18.4,RISK-ON,OFF,0.6308
2021/9/3,红利ETF,515080.SH,红利,18.4,RISK-ON,OFF,0.6308
2021/9/3,煤炭ETF,515220.SH,周期资源,18.4,RISK-ON,OFF,0.6308
2021/9/3,钢铁ETF,515210.SH,周期资源,7.89,RISK-ON,OFF,0.6308
2021/9/10,红利ETF,515080.SH,红利,17.57,RISK-ON,OFF,0.6025
2021/9/10,煤炭ETF,515220.SH,周期资源,17.57,RISK-ON,OFF,0.6025
2021/9/10,证券ETF,512880.SH,大金融,10.04,RISK-ON,OFF,0.6025
2021/9/10,游戏ETF,159869.SZ,科技成长,7.53,RISK-ON,OFF,0.6025
2021/9/10,钢铁ETF,515210.SH,周期资源,7.53,RISK-ON,OFF,0.6025
2021/9/17,红利ETF,515080.SH,红利,16.55,RISK-ON,OFF,0.5675
2021/9/17,煤炭ETF,515220.SH,周期资源,16.55,RISK-ON,OFF,0.5675
2021/9/17,新能源车ETF,515030.SH,新能源,9.46,RISK-ON,OFF,0.5675
2021/9/17,游戏ETF,159869.SZ,科技成长,7.09,RISK-ON,OFF,0.5675
2021/9/17,钢铁ETF,515210.SH,周期资源,7.09,RISK-ON,OFF,0.5675
2021/9/24,畜牧ETF,159867.SZ,农业,16.63,RISK-ON,OFF,0.5703
2021/9/24,房地产ETF,512200.SH,地产链,16.63,RISK-ON,OFF,0.5703
2021/9/24,煤炭ETF,515220.SH,周期资源,16.63,RISK-ON,OFF,0.5703
2021/9/24,游戏ETF,159869.SZ,科技成长,7.13,RISK-ON,OFF,0.5703
2021/9/30,畜牧ETF,159867.SZ,农业,16.93,RISK-ON,OFF,0.5806
2021/9/30,食品ETF,515170.SH,大消费,16.93,RISK-ON,OFF,0.5806
2021/9/30,房地产ETF,512200.SH,地产链,9.68,RISK-ON,OFF,0.5806
2021/9/30,医药ETF,512010.SH,大消费,7.26,RISK-ON,OFF,0.5806
2021/9/30,医疗器械ETF,159883.SZ,大消费,7.26,RISK-ON,OFF,0.5806
2021/10/8,畜牧ETF,159867.SZ,农业,17.03,RISK-ON,OFF,0.5841
2021/10/8,食品ETF,515170.SH,大消费,17.03,RISK-ON,OFF,0.5841
2021/10/8,房地产ETF,512200.SH,地产链,9.73,RISK-ON,OFF,0.5841
2021/10/8,云计算ETF,159890.SZ,科技成长,7.3,RISK-ON,OFF,0.5841
2021/10/8,医疗器械ETF,159883.SZ,大消费,7.3,RISK-ON,OFF,0.5841
2021/10/15,畜牧ETF,159867.SZ,农业,16.76,RISK-ON,OFF,0.5746
2021/10/15,食品ETF,515170.SH,大消费,16.76,RISK-ON,OFF,0.5746
2021/10/15,房地产ETF,512200.SH,地产链,9.58,RISK-ON,OFF,0.5746
2021/10/15,有色ETF,159980.SZ,周期资源,7.18,RISK-ON,OFF,0.5746
2021/10/15,云计算ETF,159890.SZ,科技成长,7.18,RISK-ON,OFF,0.5746
2021/10/22,畜牧ETF,159867.SZ,农业,16.72,RISK-ON,OFF,0.5732
2021/10/22,银行ETF,512800.SH,大金融,9.55,RISK-ON,OFF,0.5732
2021/10/22,新能源车ETF,515030.SH,新能源,9.55,RISK-ON,OFF,0.5732
2021/10/22,有色ETF,159980.SZ,周期资源,7.17,RISK-ON,OFF,0.5732
2021/10/22,食品ETF,515170.SH,大消费,7.17,RISK-ON,OFF,0.5732
2021/10/22,AI_ETF,515980.SH,科技成长,7.17,RISK-ON,OFF,0.5732
2021/10/29,电池ETF,159755.SZ,新能源,16.68,RISK-ON,OFF,0.5719
2021/10/29,畜牧ETF,159867.SZ,农业,9.53,RISK-ON,OFF,0.5719
2021/10/29,军工ETF,512660.SH,高端制造,9.53,RISK-ON,OFF,0.5719
2021/10/29,光伏ETF,159857.SZ,新能源,7.15,RISK-ON,OFF,0.5719
2021/10/29,游戏ETF,159869.SZ,科技成长,7.15,RISK-ON,OFF,0.5719
2021/10/29,AI_ETF,515980.SH,科技成长,7.15,RISK-ON,OFF,0.5719
2021/11/5,电池ETF,159755.SZ,新能源,16.68,RISK-ON,OFF,0.5719
2021/11/5,游戏ETF,159869.SZ,科技成长,16.68,RISK-ON,OFF,0.5719
2021/11/5,军工ETF,512660.SH,高端制造,9.53,RISK-ON,OFF,0.5719
2021/11/5,通信ETF,515880.SH,科技成长,7.15,RISK-ON,OFF,0.5719
2021/11/5,AI_ETF,515980.SH,科技成长,7.15,RISK-ON,OFF,0.5719
2021/11/12,畜牧ETF,159867.SZ,农业,17.02,RISK-ON,OFF,0.5836
2021/11/12,游戏ETF,159869.SZ,科技成长,17.02,RISK-ON,OFF,0.5836
2021/11/12,军工ETF,512660.SH,高端制造,9.73,RISK-ON,OFF,0.5836
2021/11/12,通信ETF,515880.SH,科技成长,7.29,RISK-ON,OFF,0.5836
2021/11/12,AI_ETF,515980.SH,科技成长,7.29,RISK-ON,OFF,0.5836
2021/11/19,畜牧ETF,159867.SZ,农业,17.47,RISK-ON,OFF,0.5989
2021/11/19,游戏ETF,159869.SZ,科技成长,17.47,RISK-ON,OFF,0.5989
2021/11/19,军工ETF,512660.SH,高端制造,9.98,RISK-ON,OFF,0.5989
2021/11/19,通信ETF,515880.SH,科技成长,7.49,RISK-ON,OFF,0.5989
2021/11/19,AI_ETF,515980.SH,科技成长,7.49,RISK-ON,OFF,0.5989
2021/11/26,通信ETF,515880.SH,科技成长,16.77,RISK-ON,OFF,0.5749
2021/11/26,房地产ETF,512200.SH,地产链,9.58,RISK-ON,OFF,0.5749
2021/11/26,军工ETF,512660.SH,高端制造,9.58,RISK-ON,OFF,0.5749
2021/11/26,稀土ETF,159713.SZ,周期资源,7.19,RISK-ON,OFF,0.5749
2021/11/26,游戏ETF,159869.SZ,科技成长,7.19,RISK-ON,OFF,0.5749
2021/11/26,AI_ETF,515980.SH,科技成长,7.19,RISK-ON,OFF,0.5749
2021/12/3,稀土ETF,159713.SZ,周期资源,16.78,RISK-ON,OFF,0.5755
2021/12/3,房地产ETF,512200.SH,地产链,16.78,RISK-ON,OFF,0.5755
2021/12/3,军工ETF,512660.SH,高端制造,9.59,RISK-ON,OFF,0.5755
2021/12/3,钢铁ETF,515210.SH,周期资源,7.19,RISK-ON,OFF,0.5755
2021/12/3,通信ETF,515880.SH,科技成长,7.19,RISK-ON,OFF,0.5755
2021/12/10,稀土ETF,159713.SZ,周期资源,16.71,RISK-ON,OFF,0.573
2021/12/10,酒ETF,512690.SH,大消费,16.71,RISK-ON,OFF,0.573
2021/12/10,房地产ETF,512200.SH,地产链,9.55,RISK-ON,OFF,0.573
2021/12/10,食品ETF,515170.SH,大消费,7.16,RISK-ON,OFF,0.573
2021/12/10,钢铁ETF,515210.SH,周期资源,7.16,RISK-ON,OFF,0.573
2021/12/17,煤炭ETF,515220.SH,周期资源,16.26,RISK-ON,OFF,0.5575
2021/12/17,证券ETF,512880.SH,大金融,9.29,RISK-ON,OFF,0.5575
2021/12/17,红利ETF,515080.SH,红利,9.29,RISK-ON,OFF,0.5575
2021/12/17,稀土ETF,159713.SZ,周期资源,6.97,RISK-ON,OFF,0.5575
2021/12/17,游戏ETF,159869.SZ,科技成长,6.97,RISK-ON,OFF,0.5575
2021/12/17,钢铁ETF,515210.SH,周期资源,6.97,RISK-ON,OFF,0.5575
2021/12/24,畜牧ETF,159867.SZ,农业,16.08,RISK-ON,OFF,0.5512
2021/12/24,房地产ETF,512200.SH,地产链,9.19,RISK-ON,OFF,0.5512
2021/12/24,证券ETF,512880.SH,大金融,9.19,RISK-ON,OFF,0.5512
2021/12/24,游戏ETF,159869.SZ,科技成长,6.89,RISK-ON,OFF,0.5512
2021/12/24,食品ETF,515170.SH,大消费,6.89,RISK-ON,OFF,0.5512
2021/12/24,煤炭ETF,515220.SH,周期资源,6.89,RISK-ON,OFF,0.5512
2021/12/31,畜牧ETF,159867.SZ,农业,16.26,RISK-ON,OFF,0.5574
2021/12/31,游戏ETF,159869.SZ,科技成长,16.26,RISK-ON,OFF,0.5574
2021/12/31,房地产ETF,512200.SH,地产链,16.26,RISK-ON,OFF,0.5574
2021/12/31,有色ETF,159980.SZ,周期资源,6.97,RISK-ON,OFF,0.5574
2022/1/7,畜牧ETF,159867.SZ,农业,17.1,RISK-ON,OFF,0.5861
2022/1/7,红利ETF,515080.SH,红利,17.1,RISK-ON,OFF,0.5861
2022/1/7,房地产ETF,512200.SH,地产链,9.77,RISK-ON,OFF,0.5861
2022/1/7,有色ETF,159980.SZ,周期资源,7.33,RISK-ON,OFF,0.5861
2022/1/7,游戏ETF,159869.SZ,科技成长,7.33,RISK-ON,OFF,0.5861
2022/1/14,黄金ETF,159934.SZ,周期资源,58.29,RISK-OFF,OFF,0.5829
2022/1/21,黄金ETF,159934.SZ,周期资源,62.64,RISK-OFF,OFF,0.6264
2022/1/28,黄金ETF,159934.SZ,周期资源,61.57,RISK-OFF,OFF,0.6157
2022/2/11,黄金ETF,159934.SZ,周期资源,62.32,RISK-OFF,OFF,0.6232
2022/2/18,黄金ETF,159934.SZ,周期资源,61.46,RISK-OFF,OFF,0.6146
2022/2/25,黄金ETF,159934.SZ,周期资源,63,RISK-OFF,ON,0.63
2022/3/4,黄金ETF,159934.SZ,周期资源,75.11,RISK-OFF,ON,0.7511
2022/3/11,黄金ETF,159934.SZ,周期资源,74.48,RISK-OFF,ON,0.7448
2022/3/18,黄金ETF,159934.SZ,周期资源,86.59,RISK-OFF,ON,0.8659
2022/3/25,黄金ETF,159934.SZ,周期资源,92.05,RISK-OFF,ON,0.9205
2022/4/1,黄金ETF,159934.SZ,周期资源,93.62,RISK-OFF,ON,0.9362
2022/4/8,黄金ETF,159934.SZ,周期资源,93.95,RISK-OFF,ON,0.9395
