trade_week,操作,ETF名称,ts_code,板块,上周权重(%),本周权重(%),Δ权重(pp),Gate,Regime_accel
2022-01-14,🔴 SELL,游戏ETF,159869.SZ,科技成长,7.33,0.0,-7.33,RISK-OFF,OFF
2022-01-14,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,58.29,58.29,RISK-OFF,OFF
2022-01-14,🔴 SELL,有色ETF,159980.SZ,周期资源,7.33,0.0,-7.33,RISK-OFF,OFF
2022-01-14,🔴 SELL,房地产ETF,512200.SH,地产链,9.77,0.0,-9.77,RISK-OFF,OFF
2022-01-14,🔴 SELL,红利ETF,515080.SH,红利,17.1,0.0,-17.1,RISK-OFF,OFF
2022-01-21,🟡 REBAL,黄金ETF,159934.SZ,周期资源,58.29,62.64,4.34,RISK-OFF,OFF
2022-01-28,🟡 REBAL,黄金ETF,159934.SZ,周期资源,62.64,61.57,-1.07,RISK-OFF,OFF
2022-02-11,🟡 REBAL,黄金ETF,159934.SZ,周期资源,61.57,62.32,0.75,RISK-OFF,OFF
2022-02-18,🟡 REBAL,黄金ETF,159934.SZ,周期资源,62.32,61.46,-0.86,RISK-OFF,OFF
2022-02-25,🟡 REBAL,黄金ETF,159934.SZ,周期资源,61.46,63.0,1.54,RISK-OFF,ON
2022-03-04,🟡 REBAL,黄金ETF,159934.SZ,周期资源,63.0,75.11,12.12,RISK-OFF,ON
2022-03-11,🟡 REBAL,黄金ETF,159934.SZ,周期资源,75.11,74.48,-0.63,RISK-OFF,ON
2022-03-18,🟡 REBAL,黄金ETF,159934.SZ,周期资源,74.48,86.59,12.11,RISK-OFF,ON
2022-03-25,🟡 REBAL,黄金ETF,159934.SZ,周期资源,86.59,92.05,5.46,RISK-OFF,ON
2022-04-01,🟡 REBAL,黄金ETF,159934.SZ,周期资源,92.05,93.62,1.57,RISK-OFF,ON
2022-04-08,🟡 REBAL,黄金ETF,159934.SZ,周期资源,93.62,93.95,0.33,RISK-OFF,ON
2022-04-15,🟡 REBAL,黄金ETF,159934.SZ,周期资源,93.95,92.41,-1.55,RISK-OFF,ON
2022-04-22,🟡 REBAL,黄金ETF,159934.SZ,周期资源,92.41,94.02,1.62,RISK-OFF,ON
2022-04-29,🟡 REBAL,黄金ETF,159934.SZ,周期资源,94.02,93.84,-0.19,RISK-OFF,ON
2022-05-06,🟡 REBAL,黄金ETF,159934.SZ,周期资源,93.84,93.48,-0.36,RISK-OFF,ON
2022-05-13,🟡 REBAL,黄金ETF,159934.SZ,周期资源,93.48,93.28,-0.2,RISK-OFF,ON
2022-05-20,🟡 REBAL,黄金ETF,159934.SZ,周期资源,93.28,100.0,6.72,RISK-OFF,ON
2023-01-20,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,29.17,29.17,RISK-ON,OFF
2023-01-20,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,12.5,12.5,RISK-ON,OFF
2023-01-20,🔴 SELL,黄金ETF,159934.SZ,周期资源,100.0,0.0,-100.0,RISK-ON,OFF
2023-01-20,🟢 BUY,软件ETF,515230.SH,科技成长,0.0,29.17,29.17,RISK-ON,OFF
2023-01-20,🟢 BUY,AI_ETF,515980.SH,科技成长,0.0,12.5,12.5,RISK-ON,OFF
2023-01-20,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,16.67,16.67,RISK-ON,OFF
2023-02-03,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,16.67,16.67,RISK-ON,OFF
2023-02-03,🔴 SELL,光伏ETF,159857.SZ,新能源,29.17,0.0,-29.17,RISK-ON,OFF
2023-02-03,🟡 REBAL,机器人ETF,562500.SH,高端制造,16.67,29.17,12.5,RISK-ON,OFF
2023-02-10,🔴 SELL,电池ETF,159755.SZ,新能源,16.67,0.0,-16.67,RISK-ON,OFF
2023-02-10,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,16.67,16.67,RISK-ON,OFF
2023-02-10,🟢 BUY,游戏ETF,159869.SZ,科技成长,0.0,29.17,29.17,RISK-ON,OFF
2023-02-10,🔴 SELL,软件ETF,515230.SH,科技成长,29.17,0.0,-29.17,RISK-ON,OFF
2023-02-17,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,16.67,16.67,RISK-ON,OFF
2023-02-17,🔴 SELL,畜牧ETF,159867.SZ,农业,16.67,0.0,-16.67,RISK-ON,OFF
2023-02-24,🔴 SELL,稀土ETF,159713.SZ,周期资源,16.67,0.0,-16.67,RISK-ON,OFF
2023-02-24,🟢 BUY,红利ETF,515080.SH,红利,0.0,16.67,16.67,RISK-ON,OFF
2023-02-24,🟢 BUY,通信ETF,515880.SH,科技成长,0.0,12.5,12.5,RISK-ON,OFF
2023-02-24,🔴 SELL,AI_ETF,515980.SH,科技成长,12.5,0.0,-12.5,RISK-ON,OFF
2023-03-03,🟢 BUY,AI_ETF,515980.SH,科技成长,0.0,12.5,12.5,RISK-ON,OFF
2023-03-03,🟢 BUY,建材ETF,516750.SH,地产链,0.0,16.67,16.67,RISK-ON,OFF
2023-03-03,🔴 SELL,机器人ETF,562500.SH,高端制造,29.17,0.0,-29.17,RISK-ON,OFF
2023-03-10,🔴 SELL,游戏ETF,159869.SZ,科技成长,29.17,0.0,-29.17,RISK-OFF,OFF
2023-03-10,🔴 SELL,云计算ETF,159890.SZ,科技成长,12.5,0.0,-12.5,RISK-OFF,OFF
2023-03-10,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,99.72,99.72,RISK-OFF,OFF
2023-03-10,🔴 SELL,红利ETF,515080.SH,红利,16.67,0.0,-16.67,RISK-OFF,OFF
2023-03-10,🔴 SELL,通信ETF,515880.SH,科技成长,12.5,0.0,-12.5,RISK-OFF,OFF
2023-03-10,🔴 SELL,AI_ETF,515980.SH,科技成长,12.5,0.0,-12.5,RISK-OFF,OFF
2023-03-10,🔴 SELL,建材ETF,516750.SH,地产链,16.67,0.0,-16.67,RISK-OFF,OFF
2023-03-17,🟡 REBAL,黄金ETF,159934.SZ,周期资源,99.72,97.09,-2.63,RISK-OFF,OFF
2023-03-24,🟢 BUY,游戏ETF,159869.SZ,科技成长,0.0,28.22,28.22,RISK-ON,OFF
2023-03-24,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,12.09,12.09,RISK-ON,OFF
2023-03-24,🔴 SELL,黄金ETF,159934.SZ,周期资源,97.09,0.0,-97.09,RISK-ON,OFF
2023-03-24,🟢 BUY,红利ETF,515080.SH,红利,0.0,16.13,16.13,RISK-ON,OFF
2023-03-24,🟢 BUY,通信ETF,515880.SH,科技成长,0.0,12.09,12.09,RISK-ON,OFF
2023-03-24,🟢 BUY,AI_ETF,515980.SH,科技成长,0.0,12.09,12.09,RISK-ON,OFF
2023-03-24,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,16.13,16.13,RISK-ON,OFF
2023-03-31,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,16.5,16.5,RISK-ON,OFF
2023-03-31,🟡 REBAL,游戏ETF,159869.SZ,科技成长,28.22,28.87,0.65,RISK-ON,OFF
2023-03-31,🟡 REBAL,云计算ETF,159890.SZ,科技成长,12.09,12.37,0.28,RISK-ON,OFF
2023-03-31,🔴 SELL,红利ETF,515080.SH,红利,16.13,0.0,-16.13,RISK-ON,OFF
2023-03-31,🟢 BUY,软件ETF,515230.SH,科技成长,0.0,12.37,12.37,RISK-ON,OFF
2023-03-31,🔴 SELL,通信ETF,515880.SH,科技成长,12.09,0.0,-12.09,RISK-ON,OFF
2023-03-31,🟡 REBAL,AI_ETF,515980.SH,科技成长,12.09,12.37,0.28,RISK-ON,OFF
2023-03-31,🟡 REBAL,机器人ETF,562500.SH,高端制造,16.13,16.5,0.37,RISK-ON,OFF
2023-04-07,🟡 REBAL,畜牧ETF,159867.SZ,农业,16.5,13.73,-2.77,RISK-ON,OFF
2023-04-07,🟡 REBAL,游戏ETF,159869.SZ,科技成长,28.87,24.03,-4.84,RISK-ON,OFF
2023-04-07,🟡 REBAL,云计算ETF,159890.SZ,科技成长,12.37,10.3,-2.08,RISK-ON,OFF
2023-04-07,🟡 REBAL,软件ETF,515230.SH,科技成长,12.37,10.3,-2.08,RISK-ON,OFF
2023-04-07,🟡 REBAL,AI_ETF,515980.SH,科技成长,12.37,10.3,-2.08,RISK-ON,OFF
2023-04-07,🟡 REBAL,机器人ETF,562500.SH,高端制造,16.5,13.73,-2.77,RISK-ON,OFF
2023-04-14,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,12.75,12.75,RISK-ON,OFF
2023-04-14,🟢 BUY,消费电子ETF,159779.SZ,科技成长,0.0,9.56,9.56,RISK-ON,OFF
2023-04-14,🔴 SELL,畜牧ETF,159867.SZ,农业,13.73,0.0,-13.73,RISK-ON,OFF
2023-04-14,🟡 REBAL,游戏ETF,159869.SZ,科技成长,24.03,22.31,-1.72,RISK-ON,OFF
2023-04-14,🟡 REBAL,云计算ETF,159890.SZ,科技成长,10.3,9.56,-0.74,RISK-ON,OFF
2023-04-14,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,12.75,12.75,RISK-ON,OFF
2023-04-14,🔴 SELL,软件ETF,515230.SH,科技成长,10.3,0.0,-10.3,RISK-ON,OFF
2023-04-14,🟡 REBAL,AI_ETF,515980.SH,科技成长,10.3,9.56,-0.74,RISK-ON,OFF
2023-04-14,🔴 SELL,机器人ETF,562500.SH,高端制造,13.73,0.0,-13.73,RISK-ON,OFF
2023-04-21,🔴 SELL,电池ETF,159755.SZ,新能源,12.75,0.0,-12.75,RISK-ON,OFF
2023-04-21,🔴 SELL,消费电子ETF,159779.SZ,科技成长,9.56,0.0,-9.56,RISK-ON,OFF
2023-04-21,🟡 REBAL,游戏ETF,159869.SZ,科技成长,22.31,21.46,-0.85,RISK-ON,OFF
2023-04-21,🟡 REBAL,云计算ETF,159890.SZ,科技成长,9.56,9.2,-0.36,RISK-ON,OFF
2023-04-21,🟡 REBAL,非银ETF,159892.SZ,大金融,12.75,12.26,-0.49,RISK-ON,OFF
2023-04-21,🟢 BUY,红利ETF,515080.SH,红利,0.0,21.46,21.46,RISK-ON,OFF
2023-04-21,🔴 SELL,AI_ETF,515980.SH,科技成长,9.56,0.0,-9.56,RISK-ON,OFF
2023-04-21,🟢 BUY,家电ETF,561120.SH,大消费,0.0,9.2,9.2,RISK-ON,OFF
2023-04-28,🟡 REBAL,游戏ETF,159869.SZ,科技成长,21.46,21.08,-0.38,RISK-ON,OFF
2023-04-28,🔴 SELL,云计算ETF,159890.SZ,科技成长,9.2,0.0,-9.2,RISK-ON,OFF
2023-04-28,🟡 REBAL,非银ETF,159892.SZ,大金融,12.26,9.03,-3.23,RISK-ON,OFF
2023-04-28,🟢 BUY,银行ETF,512800.SH,大金融,0.0,21.08,21.08,RISK-ON,OFF
2023-04-28,🟡 REBAL,红利ETF,515080.SH,红利,21.46,21.08,-0.38,RISK-ON,OFF
2023-04-28,🔴 SELL,家电ETF,561120.SH,大消费,9.2,0.0,-9.2,RISK-ON,OFF
2023-05-05,🔴 SELL,游戏ETF,159869.SZ,科技成长,21.08,0.0,-21.08,RISK-OFF,OFF
2023-05-05,🔴 SELL,非银ETF,159892.SZ,大金融,9.03,0.0,-9.03,RISK-OFF,OFF
2023-05-05,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,71.73,71.73,RISK-OFF,OFF
2023-05-05,🔴 SELL,银行ETF,512800.SH,大金融,21.08,0.0,-21.08,RISK-OFF,OFF
2023-05-05,🔴 SELL,红利ETF,515080.SH,红利,21.08,0.0,-21.08,RISK-OFF,OFF
2023-05-12,🟡 REBAL,黄金ETF,159934.SZ,周期资源,71.73,71.19,-0.55,RISK-OFF,OFF
2023-05-19,🟡 REBAL,黄金ETF,159934.SZ,周期资源,71.19,72.72,1.54,RISK-OFF,OFF
2023-05-26,🟡 REBAL,黄金ETF,159934.SZ,周期资源,72.72,72.5,-0.22,RISK-OFF,OFF
2023-06-02,🟡 REBAL,黄金ETF,159934.SZ,周期资源,72.5,72.38,-0.12,RISK-OFF,OFF
2023-06-09,🟡 REBAL,黄金ETF,159934.SZ,周期资源,72.38,72.28,-0.1,RISK-OFF,OFF
2023-06-16,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,9.17,9.17,RISK-ON,OFF
2023-06-16,🔴 SELL,黄金ETF,159934.SZ,周期资源,72.28,0.0,-72.28,RISK-ON,OFF
2023-06-16,🟢 BUY,软件ETF,515230.SH,科技成长,0.0,9.17,9.17,RISK-ON,OFF
2023-06-16,🟢 BUY,通信ETF,515880.SH,科技成长,0.0,21.4,21.4,RISK-ON,OFF
2023-06-16,🟢 BUY,AI_ETF,515980.SH,科技成长,0.0,9.17,9.17,RISK-ON,OFF
2023-06-16,🟢 BUY,建材ETF,516750.SH,地产链,0.0,12.23,12.23,RISK-ON,OFF
2023-06-16,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,12.23,12.23,RISK-ON,OFF
2023-06-21,🔴 SELL,云计算ETF,159890.SZ,科技成长,9.17,0.0,-9.17,RISK-OFF,OFF
2023-06-21,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,73.59,73.59,RISK-OFF,OFF
2023-06-21,🔴 SELL,软件ETF,515230.SH,科技成长,9.17,0.0,-9.17,RISK-OFF,OFF
2023-06-21,🔴 SELL,通信ETF,515880.SH,科技成长,21.4,0.0,-21.4,RISK-OFF,OFF
2023-06-21,🔴 SELL,AI_ETF,515980.SH,科技成长,9.17,0.0,-9.17,RISK-OFF,OFF
2023-06-21,🔴 SELL,建材ETF,516750.SH,地产链,12.23,0.0,-12.23,RISK-OFF,OFF
2023-06-21,🔴 SELL,机器人ETF,562500.SH,高端制造,12.23,0.0,-12.23,RISK-OFF,OFF
2023-06-30,🟡 REBAL,黄金ETF,159934.SZ,周期资源,73.59,73.43,-0.15,RISK-OFF,OFF
2023-07-07,🟡 REBAL,黄金ETF,159934.SZ,周期资源,73.43,73.35,-0.09,RISK-OFF,OFF
2023-07-14,🟡 REBAL,黄金ETF,159934.SZ,周期资源,73.35,73.58,0.24,RISK-OFF,ON
2023-07-21,🟡 REBAL,黄金ETF,159934.SZ,周期资源,73.58,73.53,-0.05,RISK-OFF,ON
2023-07-28,🔴 SELL,黄金ETF,159934.SZ,周期资源,73.53,0.0,-73.53,RISK-ON,ON
2023-07-28,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,21.34,21.34,RISK-ON,ON
2023-07-28,🟢 BUY,证券ETF,512880.SH,大金融,0.0,12.2,12.2,RISK-ON,ON
2023-07-28,🟢 BUY,红利ETF,515080.SH,红利,0.0,12.2,12.2,RISK-ON,ON
2023-07-28,🟢 BUY,食品ETF,515170.SH,大消费,0.0,9.15,9.15,RISK-ON,ON
2023-07-28,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,9.15,9.15,RISK-ON,ON
2023-07-28,🟢 BUY,建材ETF,516750.SH,地产链,0.0,9.15,9.15,RISK-ON,ON
2023-08-04,🟡 REBAL,房地产ETF,512200.SH,地产链,21.34,21.52,0.18,RISK-ON,ON
2023-08-04,🟡 REBAL,证券ETF,512880.SH,大金融,12.2,12.3,0.1,RISK-ON,ON
2023-08-04,🟡 REBAL,红利ETF,515080.SH,红利,12.2,12.3,0.1,RISK-ON,ON
2023-08-04,🟡 REBAL,食品ETF,515170.SH,大消费,9.15,9.22,0.08,RISK-ON,ON
2023-08-04,🟡 REBAL,钢铁ETF,515210.SH,周期资源,9.15,9.22,0.08,RISK-ON,ON
2023-08-04,🟡 REBAL,建材ETF,516750.SH,地产链,9.15,9.22,0.08,RISK-ON,ON
2023-08-11,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,68.6,68.6,RISK-OFF,ON
2023-08-11,🔴 SELL,房地产ETF,512200.SH,地产链,21.52,0.0,-21.52,RISK-OFF,ON
2023-08-11,🔴 SELL,证券ETF,512880.SH,大金融,12.3,0.0,-12.3,RISK-OFF,ON
2023-08-11,🔴 SELL,红利ETF,515080.SH,红利,12.3,0.0,-12.3,RISK-OFF,ON
2023-08-11,🔴 SELL,食品ETF,515170.SH,大消费,9.22,0.0,-9.22,RISK-OFF,ON
2023-08-11,🔴 SELL,钢铁ETF,515210.SH,周期资源,9.22,0.0,-9.22,RISK-OFF,ON
2023-08-11,🔴 SELL,建材ETF,516750.SH,地产链,9.22,0.0,-9.22,RISK-OFF,ON
2023-08-18,🟡 REBAL,黄金ETF,159934.SZ,周期资源,68.6,69.82,1.22,RISK-OFF,ON
2023-08-25,🟡 REBAL,黄金ETF,159934.SZ,周期资源,69.82,70.07,0.25,RISK-OFF,ON
2023-09-01,🟡 REBAL,黄金ETF,159934.SZ,周期资源,70.07,71.78,1.71,RISK-OFF,ON
2023-09-08,🟡 REBAL,黄金ETF,159934.SZ,周期资源,71.78,77.92,6.14,RISK-OFF,OFF
2023-09-15,🟡 REBAL,黄金ETF,159934.SZ,周期资源,77.92,81.06,3.14,RISK-OFF,OFF
2023-09-22,🟡 REBAL,黄金ETF,159934.SZ,周期资源,81.06,81.67,0.61,RISK-OFF,OFF
2023-09-28,🟡 REBAL,黄金ETF,159934.SZ,周期资源,81.67,78.94,-2.74,RISK-OFF,OFF
2023-10-13,🟡 REBAL,黄金ETF,159934.SZ,周期资源,78.94,98.15,19.21,RISK-OFF,OFF
2023-10-20,🟡 REBAL,黄金ETF,159934.SZ,周期资源,98.15,93.83,-4.32,RISK-OFF,OFF
2023-10-27,🟡 REBAL,黄金ETF,159934.SZ,周期资源,93.83,98.35,4.52,RISK-OFF,OFF
2023-11-03,🟡 REBAL,黄金ETF,159934.SZ,周期资源,98.35,100.0,1.65,RISK-OFF,OFF
2024-04-03,🟡 REBAL,黄金ETF,159934.SZ,周期资源,100.0,98.87,-1.13,RISK-OFF,OFF
2024-04-12,🟡 REBAL,黄金ETF,159934.SZ,周期资源,98.87,93.75,-5.12,RISK-OFF,OFF
2024-04-19,🟡 REBAL,黄金ETF,159934.SZ,周期资源,93.75,94.01,0.26,RISK-OFF,OFF
2024-04-26,🟡 REBAL,黄金ETF,159934.SZ,周期资源,94.01,95.43,1.42,RISK-OFF,OFF
2024-04-30,🟡 REBAL,黄金ETF,159934.SZ,周期资源,95.43,94.48,-0.95,RISK-OFF,OFF
2024-05-10,🟡 REBAL,黄金ETF,159934.SZ,周期资源,94.48,93.96,-0.53,RISK-OFF,OFF
2024-05-17,🟡 REBAL,黄金ETF,159934.SZ,周期资源,93.96,96.11,2.16,RISK-OFF,OFF
2024-05-24,🟡 REBAL,黄金ETF,159934.SZ,周期资源,96.11,92.35,-3.77,RISK-OFF,OFF
2024-05-31,🟡 REBAL,黄金ETF,159934.SZ,周期资源,92.35,95.42,3.07,RISK-OFF,OFF
2024-06-07,🟡 REBAL,黄金ETF,159934.SZ,周期资源,95.42,96.2,0.78,RISK-OFF,OFF
2024-06-14,🟡 REBAL,黄金ETF,159934.SZ,周期资源,96.2,91.09,-5.11,RISK-OFF,OFF
2024-06-21,🟡 REBAL,黄金ETF,159934.SZ,周期资源,91.09,90.16,-0.93,RISK-OFF,OFF
2024-06-28,🟡 REBAL,黄金ETF,159934.SZ,周期资源,90.16,88.02,-2.15,RISK-OFF,OFF
2024-07-05,🟡 REBAL,黄金ETF,159934.SZ,周期资源,88.02,87.59,-0.42,RISK-OFF,OFF
2024-07-12,🟡 REBAL,黄金ETF,159934.SZ,周期资源,87.59,87.4,-0.2,RISK-OFF,OFF
2024-07-19,🟡 REBAL,黄金ETF,159934.SZ,周期资源,87.4,87.26,-0.13,RISK-OFF,OFF
2024-07-26,🟡 REBAL,黄金ETF,159934.SZ,周期资源,87.26,85.82,-1.44,RISK-OFF,OFF
2024-08-02,🟡 REBAL,黄金ETF,159934.SZ,周期资源,85.82,84.12,-1.7,RISK-OFF,OFF
2024-08-09,🟡 REBAL,黄金ETF,159934.SZ,周期资源,84.12,81.56,-2.56,RISK-OFF,ON
2024-08-16,🟡 REBAL,黄金ETF,159934.SZ,周期资源,81.56,81.81,0.26,RISK-OFF,ON
2024-08-23,🟡 REBAL,黄金ETF,159934.SZ,周期资源,81.81,82.51,0.7,RISK-OFF,ON
2024-08-30,🟡 REBAL,黄金ETF,159934.SZ,周期资源,82.51,82.46,-0.05,RISK-OFF,ON
2024-09-06,🟡 REBAL,黄金ETF,159934.SZ,周期资源,82.46,89.81,7.34,RISK-OFF,ON
2024-09-13,🟡 REBAL,黄金ETF,159934.SZ,周期资源,89.81,89.17,-0.64,RISK-OFF,ON
2024-09-20,🟡 REBAL,黄金ETF,159934.SZ,周期资源,89.17,89.21,0.04,RISK-OFF,ON
2024-09-27,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,15.69,15.69,RISK-ON,ON
2024-09-27,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,11.76,11.76,RISK-ON,ON
2024-09-27,🔴 SELL,黄金ETF,159934.SZ,周期资源,89.21,0.0,-89.21,RISK-ON,ON
2024-09-27,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,27.45,27.45,RISK-ON,ON
2024-09-27,🟢 BUY,证券ETF,512880.SH,大金融,0.0,15.69,15.69,RISK-ON,ON
2024-09-27,🟢 BUY,软件ETF,515230.SH,科技成长,0.0,11.76,11.76,RISK-ON,ON
2024-09-27,🟢 BUY,家电ETF,561120.SH,大消费,0.0,11.76,11.76,RISK-ON,ON
2024-09-30,🔴 SELL,电池ETF,159755.SZ,新能源,15.69,0.0,-15.69,RISK-ON,ON
2024-09-30,🟡 REBAL,云计算ETF,159890.SZ,科技成长,11.76,8.11,-3.65,RISK-ON,ON
2024-09-30,🟡 REBAL,房地产ETF,512200.SH,地产链,27.45,10.82,-16.63,RISK-ON,ON
2024-09-30,🔴 SELL,证券ETF,512880.SH,大金融,15.69,0.0,-15.69,RISK-ON,ON
2024-09-30,🟢 BUY,食品ETF,515170.SH,大消费,0.0,18.93,18.93,RISK-ON,ON
2024-09-30,🟡 REBAL,软件ETF,515230.SH,科技成长,11.76,18.93,7.17,RISK-ON,ON
2024-09-30,🟢 BUY,建材ETF,516750.SH,地产链,0.0,8.11,8.11,RISK-ON,ON
2024-09-30,🔴 SELL,家电ETF,561120.SH,大消费,11.76,0.0,-11.76,RISK-ON,ON
2024-10-11,🟢 BUY,消费电子ETF,159779.SZ,科技成长,0.0,7.6,7.6,RISK-ON,ON
2024-10-11,🟡 REBAL,云计算ETF,159890.SZ,科技成长,8.11,7.6,-0.51,RISK-ON,ON
2024-10-11,🟡 REBAL,房地产ETF,512200.SH,地产链,10.82,10.14,-0.68,RISK-ON,ON
2024-10-11,🟢 BUY,证券ETF,512880.SH,大金融,0.0,10.14,10.14,RISK-ON,ON
2024-10-11,🔴 SELL,食品ETF,515170.SH,大消费,18.93,0.0,-18.93,RISK-ON,ON
2024-10-11,🟡 REBAL,软件ETF,515230.SH,科技成长,18.93,17.74,-1.19,RISK-ON,ON
2024-10-11,🟢 BUY,AI_ETF,515980.SH,科技成长,0.0,7.6,7.6,RISK-ON,ON
2024-10-11,🔴 SELL,建材ETF,516750.SH,地产链,8.11,0.0,-8.11,RISK-ON,ON
2024-10-18,🟡 REBAL,消费电子ETF,159779.SZ,科技成长,7.6,6.76,-0.84,RISK-ON,ON
2024-10-18,🟡 REBAL,云计算ETF,159890.SZ,科技成长,7.6,6.76,-0.84,RISK-ON,ON
2024-10-18,🔴 SELL,房地产ETF,512200.SH,地产链,10.14,0.0,-10.14,RISK-ON,ON
2024-10-18,🟢 BUY,半导体ETF,512480.SH,科技成长,0.0,9.01,9.01,RISK-ON,ON
2024-10-18,🟢 BUY,军工ETF,512660.SH,高端制造,0.0,9.01,9.01,RISK-ON,ON
2024-10-18,🟡 REBAL,证券ETF,512880.SH,大金融,10.14,9.01,-1.13,RISK-ON,ON
2024-10-18,🟡 REBAL,软件ETF,515230.SH,科技成长,17.74,6.76,-10.98,RISK-ON,ON
2024-10-18,🟡 REBAL,AI_ETF,515980.SH,科技成长,7.6,6.76,-0.84,RISK-ON,ON
2024-10-25,🟡 REBAL,消费电子ETF,159779.SZ,科技成长,6.76,6.91,0.16,RISK-ON,ON
2024-10-25,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,9.22,9.22,RISK-ON,ON
2024-10-25,🟡 REBAL,云计算ETF,159890.SZ,科技成长,6.76,6.91,0.16,RISK-ON,ON
2024-10-25,🟡 REBAL,半导体ETF,512480.SH,科技成长,9.01,9.22,0.21,RISK-ON,ON
2024-10-25,🟡 REBAL,军工ETF,512660.SH,高端制造,9.01,9.22,0.21,RISK-ON,ON
2024-10-25,🔴 SELL,证券ETF,512880.SH,大金融,9.01,0.0,-9.01,RISK-ON,ON
2024-10-25,🟡 REBAL,软件ETF,515230.SH,科技成长,6.76,6.91,0.16,RISK-ON,ON
2024-10-25,🟡 REBAL,AI_ETF,515980.SH,科技成长,6.76,6.91,0.16,RISK-ON,ON
2024-11-01,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,6.79,6.79,RISK-ON,OFF
2024-11-01,🟡 REBAL,消费电子ETF,159779.SZ,科技成长,6.91,6.79,-0.12,RISK-ON,OFF
2024-11-01,🟡 REBAL,光伏ETF,159857.SZ,新能源,9.22,9.06,-0.16,RISK-ON,OFF
2024-11-01,🟡 REBAL,云计算ETF,159890.SZ,科技成长,6.91,6.79,-0.12,RISK-ON,OFF
2024-11-01,🟡 REBAL,半导体ETF,512480.SH,科技成长,9.22,9.06,-0.16,RISK-ON,OFF
2024-11-01,🟡 REBAL,军工ETF,512660.SH,高端制造,9.22,9.06,-0.16,RISK-ON,OFF
2024-11-01,🟡 REBAL,软件ETF,515230.SH,科技成长,6.91,6.79,-0.12,RISK-ON,OFF
2024-11-01,🔴 SELL,AI_ETF,515980.SH,科技成长,6.91,0.0,-6.91,RISK-ON,OFF
2024-11-08,🟡 REBAL,稀土ETF,159713.SZ,周期资源,6.79,5.95,-0.85,RISK-ON,OFF
2024-11-08,🟡 REBAL,消费电子ETF,159779.SZ,科技成长,6.79,5.95,-0.85,RISK-ON,OFF
2024-11-08,🔴 SELL,光伏ETF,159857.SZ,新能源,9.06,0.0,-9.06,RISK-ON,OFF
2024-11-08,🟡 REBAL,云计算ETF,159890.SZ,科技成长,6.79,5.95,-0.85,RISK-ON,OFF
2024-11-08,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,7.93,7.93,RISK-ON,OFF
2024-11-08,🔴 SELL,半导体ETF,512480.SH,科技成长,9.06,0.0,-9.06,RISK-ON,OFF
2024-11-08,🟡 REBAL,军工ETF,512660.SH,高端制造,9.06,7.93,-1.13,RISK-ON,OFF
2024-11-08,🟡 REBAL,软件ETF,515230.SH,科技成长,6.79,13.87,7.08,RISK-ON,OFF
2024-11-15,🟡 REBAL,稀土ETF,159713.SZ,周期资源,5.95,5.6,-0.34,RISK-ON,OFF
2024-11-15,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,5.6,5.6,RISK-ON,OFF
2024-11-15,🔴 SELL,消费电子ETF,159779.SZ,科技成长,5.95,0.0,-5.95,RISK-ON,OFF
2024-11-15,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,13.08,13.08,RISK-ON,OFF
2024-11-15,🟡 REBAL,云计算ETF,159890.SZ,科技成长,5.95,5.6,-0.34,RISK-ON,OFF
2024-11-15,🔴 SELL,房地产ETF,512200.SH,地产链,7.93,0.0,-7.93,RISK-ON,OFF
2024-11-15,🔴 SELL,军工ETF,512660.SH,高端制造,7.93,0.0,-7.93,RISK-ON,OFF
2024-11-15,🟡 REBAL,软件ETF,515230.SH,科技成长,13.87,7.47,-6.4,RISK-ON,OFF
2024-11-15,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,7.47,7.47,RISK-ON,OFF
